,time,0/RP0/CPU0acl-in-rpf-packets,0/RP0/CPU0checksum-error-packets,0/RP0/CPU0df-unreachable-packets,0/RP0/CPU0discard-packets,0/RP0/CPU0encapsulation-failure-packets,0/RP0/CPU0fragmenation-consumed-packets,0/RP0/CPU0fragmenation-failure-packets,0/RP0/CPU0gre-error-drop,0/RP0/CPU0gre-lookup-failed-drop,0/RP0/CPU0incomplete-adjacency-packets,0/RP0/CPU0lisp-decap-error-drops,0/RP0/CPU0lisp-encap-error-drops,0/RP0/CPU0lisp-punt-drops,0/RP0/CPU0mpls-disabled-interface,0/RP0/CPU0multi-label-drops,0/RP0/CPU0no-route-packets,0/RP0/CPU0null-packets,0/RP0/CPU0punt-unreachable-packets,0/RP0/CPU0rp-destination-drop-packets,0/RP0/CPU0rpf-check-failure-packets,0/RP0/CPU0total-number-of-drop-packets,0/RP0/CPU0unresolved-prefix-packets,0/RP0/CPU0unsupported-feature-packets,HundredGigE0/0/0/0bytes-received,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/0carrier-transitions,HundredGigE0/0/0/0crc-errors,HundredGigE0/0/0/0input-drops,HundredGigE0/0/0/0input-errors,HundredGigE0/0/0/0input-ignored-packets,HundredGigE0/0/0/0input-queue-drops,HundredGigE0/0/0/0output-buffer-failures,HundredGigE0/0/0/0output-drops,HundredGigE0/0/0/0output-errors,HundredGigE0/0/0/0output-queue-drops,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/1carrier-transitions,HundredGigE0/0/0/1crc-errors,HundredGigE0/0/0/1input-drops,HundredGigE0/0/0/1input-errors,HundredGigE0/0/0/1input-ignored-packets,HundredGigE0/0/0/1input-queue-drops,HundredGigE0/0/0/1output-buffer-failures,HundredGigE0/0/0/1output-drops,HundredGigE0/0/0/1output-errors,HundredGigE0/0/0/1output-queue-drops,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/10carrier-transitions,HundredGigE0/0/0/10crc-errors,HundredGigE0/0/0/10input-drops,HundredGigE0/0/0/10input-errors,HundredGigE0/0/0/10input-ignored-packets,HundredGigE0/0/0/10input-queue-drops,HundredGigE0/0/0/10output-buffer-failures,HundredGigE0/0/0/10output-drops,HundredGigE0/0/0/10output-errors,HundredGigE0/0/0/10output-queue-drops,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/11carrier-transitions,HundredGigE0/0/0/11crc-errors,HundredGigE0/0/0/11input-drops,HundredGigE0/0/0/11input-errors,HundredGigE0/0/0/11input-ignored-packets,HundredGigE0/0/0/11input-queue-drops,HundredGigE0/0/0/11output-buffer-failures,HundredGigE0/0/0/11output-drops,HundredGigE0/0/0/11output-errors,HundredGigE0/0/0/11output-queue-drops,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/12carrier-transitions,HundredGigE0/0/0/12crc-errors,HundredGigE0/0/0/12input-drops,HundredGigE0/0/0/12input-errors,HundredGigE0/0/0/12input-ignored-packets,HundredGigE0/0/0/12input-queue-drops,HundredGigE0/0/0/12output-buffer-failures,HundredGigE0/0/0/12output-drops,HundredGigE0/0/0/12output-errors,HundredGigE0/0/0/12output-queue-drops,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/13carrier-transitions,HundredGigE0/0/0/13crc-errors,HundredGigE0/0/0/13input-drops,HundredGigE0/0/0/13input-errors,HundredGigE0/0/0/13input-ignored-packets,HundredGigE0/0/0/13input-queue-drops,HundredGigE0/0/0/13output-buffer-failures,HundredGigE0/0/0/13output-drops,HundredGigE0/0/0/13output-errors,HundredGigE0/0/0/13output-queue-drops,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/14carrier-transitions,HundredGigE0/0/0/14crc-errors,HundredGigE0/0/0/14input-drops,HundredGigE0/0/0/14input-errors,HundredGigE0/0/0/14input-ignored-packets,HundredGigE0/0/0/14input-queue-drops,HundredGigE0/0/0/14output-buffer-failures,HundredGigE0/0/0/14output-drops,HundredGigE0/0/0/14output-errors,HundredGigE0/0/0/14output-queue-drops,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/15carrier-transitions,HundredGigE0/0/0/15crc-errors,HundredGigE0/0/0/15input-drops,HundredGigE0/0/0/15input-errors,HundredGigE0/0/0/15input-ignored-packets,HundredGigE0/0/0/15input-queue-drops,HundredGigE0/0/0/15output-buffer-failures,HundredGigE0/0/0/15output-drops,HundredGigE0/0/0/15output-errors,HundredGigE0/0/0/15output-queue-drops,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/16carrier-transitions,HundredGigE0/0/0/16crc-errors,HundredGigE0/0/0/16input-drops,HundredGigE0/0/0/16input-errors,HundredGigE0/0/0/16input-ignored-packets,HundredGigE0/0/0/16input-queue-drops,HundredGigE0/0/0/16output-buffer-failures,HundredGigE0/0/0/16output-drops,HundredGigE0/0/0/16output-errors,HundredGigE0/0/0/16output-queue-drops,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/17carrier-transitions,HundredGigE0/0/0/17crc-errors,HundredGigE0/0/0/17input-drops,HundredGigE0/0/0/17input-errors,HundredGigE0/0/0/17input-ignored-packets,HundredGigE0/0/0/17input-queue-drops,HundredGigE0/0/0/17output-buffer-failures,HundredGigE0/0/0/17output-drops,HundredGigE0/0/0/17output-errors,HundredGigE0/0/0/17output-queue-drops,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/18bytes-sent,HundredGigE0/0/0/18carrier-transitions,HundredGigE0/0/0/18crc-errors,HundredGigE0/0/0/18input-drops,HundredGigE0/0/0/18input-errors,HundredGigE0/0/0/18input-ignored-packets,HundredGigE0/0/0/18input-queue-drops,HundredGigE0/0/0/18output-buffer-failures,HundredGigE0/0/0/18output-drops,HundredGigE0/0/0/18output-errors,HundredGigE0/0/0/18output-queue-drops,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/19carrier-transitions,HundredGigE0/0/0/19crc-errors,HundredGigE0/0/0/19input-drops,HundredGigE0/0/0/19input-errors,HundredGigE0/0/0/19input-ignored-packets,HundredGigE0/0/0/19input-queue-drops,HundredGigE0/0/0/19output-buffer-failures,HundredGigE0/0/0/19output-drops,HundredGigE0/0/0/19output-errors,HundredGigE0/0/0/19output-queue-drops,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/19packets-sent,HundredGigE0/0/0/2bytes-received,HundredGigE0/0/0/2bytes-sent,HundredGigE0/0/0/2carrier-transitions,HundredGigE0/0/0/2crc-errors,HundredGigE0/0/0/2input-drops,HundredGigE0/0/0/2input-errors,HundredGigE0/0/0/2input-ignored-packets,HundredGigE0/0/0/2input-queue-drops,HundredGigE0/0/0/2output-buffer-failures,HundredGigE0/0/0/2output-drops,HundredGigE0/0/0/2output-errors,HundredGigE0/0/0/2output-queue-drops,HundredGigE0/0/0/2packets-received,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/20bytes-received,HundredGigE0/0/0/20bytes-sent,HundredGigE0/0/0/20carrier-transitions,HundredGigE0/0/0/20crc-errors,HundredGigE0/0/0/20input-drops,HundredGigE0/0/0/20input-errors,HundredGigE0/0/0/20input-ignored-packets,HundredGigE0/0/0/20input-queue-drops,HundredGigE0/0/0/20output-buffer-failures,HundredGigE0/0/0/20output-drops,HundredGigE0/0/0/20output-errors,HundredGigE0/0/0/20output-queue-drops,HundredGigE0/0/0/20packets-received,HundredGigE0/0/0/20packets-sent,HundredGigE0/0/0/21bytes-received,HundredGigE0/0/0/21bytes-sent,HundredGigE0/0/0/21carrier-transitions,HundredGigE0/0/0/21crc-errors,HundredGigE0/0/0/21input-drops,HundredGigE0/0/0/21input-errors,HundredGigE0/0/0/21input-ignored-packets,HundredGigE0/0/0/21input-queue-drops,HundredGigE0/0/0/21output-buffer-failures,HundredGigE0/0/0/21output-drops,HundredGigE0/0/0/21output-errors,HundredGigE0/0/0/21output-queue-drops,HundredGigE0/0/0/21packets-received,HundredGigE0/0/0/21packets-sent,HundredGigE0/0/0/22bytes-received,HundredGigE0/0/0/22bytes-sent,HundredGigE0/0/0/22carrier-transitions,HundredGigE0/0/0/22crc-errors,HundredGigE0/0/0/22input-drops,HundredGigE0/0/0/22input-errors,HundredGigE0/0/0/22input-ignored-packets,HundredGigE0/0/0/22input-queue-drops,HundredGigE0/0/0/22output-buffer-failures,HundredGigE0/0/0/22output-drops,HundredGigE0/0/0/22output-errors,HundredGigE0/0/0/22output-queue-drops,HundredGigE0/0/0/22packets-received,HundredGigE0/0/0/22packets-sent,HundredGigE0/0/0/23bytes-received,HundredGigE0/0/0/23bytes-sent,HundredGigE0/0/0/23carrier-transitions,HundredGigE0/0/0/23crc-errors,HundredGigE0/0/0/23input-drops,HundredGigE0/0/0/23input-errors,HundredGigE0/0/0/23input-ignored-packets,HundredGigE0/0/0/23input-queue-drops,HundredGigE0/0/0/23output-buffer-failures,HundredGigE0/0/0/23output-drops,HundredGigE0/0/0/23output-errors,HundredGigE0/0/0/23output-queue-drops,HundredGigE0/0/0/23packets-received,HundredGigE0/0/0/23packets-sent,HundredGigE0/0/0/24bytes-received,HundredGigE0/0/0/24bytes-sent,HundredGigE0/0/0/24carrier-transitions,HundredGigE0/0/0/24crc-errors,HundredGigE0/0/0/24input-drops,HundredGigE0/0/0/24input-errors,HundredGigE0/0/0/24input-ignored-packets,HundredGigE0/0/0/24input-queue-drops,HundredGigE0/0/0/24output-buffer-failures,HundredGigE0/0/0/24output-drops,HundredGigE0/0/0/24output-errors,HundredGigE0/0/0/24output-queue-drops,HundredGigE0/0/0/24packets-received,HundredGigE0/0/0/24packets-sent,HundredGigE0/0/0/25bytes-received,HundredGigE0/0/0/25bytes-sent,HundredGigE0/0/0/25carrier-transitions,HundredGigE0/0/0/25crc-errors,HundredGigE0/0/0/25input-drops,HundredGigE0/0/0/25input-errors,HundredGigE0/0/0/25input-ignored-packets,HundredGigE0/0/0/25input-queue-drops,HundredGigE0/0/0/25output-buffer-failures,HundredGigE0/0/0/25output-drops,HundredGigE0/0/0/25output-errors,HundredGigE0/0/0/25output-queue-drops,HundredGigE0/0/0/25packets-received,HundredGigE0/0/0/25packets-sent,HundredGigE0/0/0/26bytes-received,HundredGigE0/0/0/26bytes-sent,HundredGigE0/0/0/26carrier-transitions,HundredGigE0/0/0/26crc-errors,HundredGigE0/0/0/26input-drops,HundredGigE0/0/0/26input-errors,HundredGigE0/0/0/26input-ignored-packets,HundredGigE0/0/0/26input-queue-drops,HundredGigE0/0/0/26output-buffer-failures,HundredGigE0/0/0/26output-drops,HundredGigE0/0/0/26output-errors,HundredGigE0/0/0/26output-queue-drops,HundredGigE0/0/0/26packets-received,HundredGigE0/0/0/26packets-sent,HundredGigE0/0/0/27bytes-received,HundredGigE0/0/0/27bytes-sent,HundredGigE0/0/0/27carrier-transitions,HundredGigE0/0/0/27crc-errors,HundredGigE0/0/0/27input-drops,HundredGigE0/0/0/27input-errors,HundredGigE0/0/0/27input-ignored-packets,HundredGigE0/0/0/27input-queue-drops,HundredGigE0/0/0/27output-buffer-failures,HundredGigE0/0/0/27output-drops,HundredGigE0/0/0/27output-errors,HundredGigE0/0/0/27output-queue-drops,HundredGigE0/0/0/27packets-received,HundredGigE0/0/0/27packets-sent,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/28carrier-transitions,HundredGigE0/0/0/28crc-errors,HundredGigE0/0/0/28input-drops,HundredGigE0/0/0/28input-errors,HundredGigE0/0/0/28input-ignored-packets,HundredGigE0/0/0/28input-queue-drops,HundredGigE0/0/0/28output-buffer-failures,HundredGigE0/0/0/28output-drops,HundredGigE0/0/0/28output-errors,HundredGigE0/0/0/28output-queue-drops,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/29bytes-received,HundredGigE0/0/0/29bytes-sent,HundredGigE0/0/0/29carrier-transitions,HundredGigE0/0/0/29crc-errors,HundredGigE0/0/0/29input-drops,HundredGigE0/0/0/29input-errors,HundredGigE0/0/0/29input-ignored-packets,HundredGigE0/0/0/29input-queue-drops,HundredGigE0/0/0/29output-buffer-failures,HundredGigE0/0/0/29output-drops,HundredGigE0/0/0/29output-errors,HundredGigE0/0/0/29output-queue-drops,HundredGigE0/0/0/29packets-received,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/3bytes-received,HundredGigE0/0/0/3bytes-sent,HundredGigE0/0/0/3carrier-transitions,HundredGigE0/0/0/3crc-errors,HundredGigE0/0/0/3input-drops,HundredGigE0/0/0/3input-errors,HundredGigE0/0/0/3input-ignored-packets,HundredGigE0/0/0/3input-queue-drops,HundredGigE0/0/0/3output-buffer-failures,HundredGigE0/0/0/3output-drops,HundredGigE0/0/0/3output-errors,HundredGigE0/0/0/3output-queue-drops,HundredGigE0/0/0/3packets-received,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/30carrier-transitions,HundredGigE0/0/0/30crc-errors,HundredGigE0/0/0/30input-drops,HundredGigE0/0/0/30input-errors,HundredGigE0/0/0/30input-ignored-packets,HundredGigE0/0/0/30input-queue-drops,HundredGigE0/0/0/30output-buffer-failures,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/30output-errors,HundredGigE0/0/0/30output-queue-drops,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/31carrier-transitions,HundredGigE0/0/0/31crc-errors,HundredGigE0/0/0/31input-drops,HundredGigE0/0/0/31input-errors,HundredGigE0/0/0/31input-ignored-packets,HundredGigE0/0/0/31input-queue-drops,HundredGigE0/0/0/31output-buffer-failures,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/31output-errors,HundredGigE0/0/0/31output-queue-drops,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/4carrier-transitions,HundredGigE0/0/0/4crc-errors,HundredGigE0/0/0/4input-drops,HundredGigE0/0/0/4input-errors,HundredGigE0/0/0/4input-ignored-packets,HundredGigE0/0/0/4input-queue-drops,HundredGigE0/0/0/4output-buffer-failures,HundredGigE0/0/0/4output-drops,HundredGigE0/0/0/4output-errors,HundredGigE0/0/0/4output-queue-drops,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/5carrier-transitions,HundredGigE0/0/0/5crc-errors,HundredGigE0/0/0/5input-drops,HundredGigE0/0/0/5input-errors,HundredGigE0/0/0/5input-ignored-packets,HundredGigE0/0/0/5input-queue-drops,HundredGigE0/0/0/5output-buffer-failures,HundredGigE0/0/0/5output-drops,HundredGigE0/0/0/5output-errors,HundredGigE0/0/0/5output-queue-drops,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/6bytes-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/6carrier-transitions,HundredGigE0/0/0/6crc-errors,HundredGigE0/0/0/6input-drops,HundredGigE0/0/0/6input-errors,HundredGigE0/0/0/6input-ignored-packets,HundredGigE0/0/0/6input-queue-drops,HundredGigE0/0/0/6output-buffer-failures,HundredGigE0/0/0/6output-drops,HundredGigE0/0/0/6output-errors,HundredGigE0/0/0/6output-queue-drops,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/7carrier-transitions,HundredGigE0/0/0/7crc-errors,HundredGigE0/0/0/7input-drops,HundredGigE0/0/0/7input-errors,HundredGigE0/0/0/7input-ignored-packets,HundredGigE0/0/0/7input-queue-drops,HundredGigE0/0/0/7output-buffer-failures,HundredGigE0/0/0/7output-drops,HundredGigE0/0/0/7output-errors,HundredGigE0/0/0/7output-queue-drops,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/8carrier-transitions,HundredGigE0/0/0/8crc-errors,HundredGigE0/0/0/8input-drops,HundredGigE0/0/0/8input-errors,HundredGigE0/0/0/8input-ignored-packets,HundredGigE0/0/0/8input-queue-drops,HundredGigE0/0/0/8output-buffer-failures,HundredGigE0/0/0/8output-drops,HundredGigE0/0/0/8output-errors,HundredGigE0/0/0/8output-queue-drops,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/9carrier-transitions,HundredGigE0/0/0/9crc-errors,HundredGigE0/0/0/9input-drops,HundredGigE0/0/0/9input-errors,HundredGigE0/0/0/9input-ignored-packets,HundredGigE0/0/0/9input-queue-drops,HundredGigE0/0/0/9output-buffer-failures,HundredGigE0/0/0/9output-drops,HundredGigE0/0/0/9output-errors,HundredGigE0/0/0/9output-queue-drops,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/9packets-sent,active-routes-count,as,backup-routes-count,deleted-routes-count,paths-count,protocol-route-memory,routes-counts,global__established-neighbors-count-total,global__neighbors-count-total,global__nexthop-count,global__restart-count,performance-statistics__global__configuration-items-processed,performance-statistics__global__ipv4rib-server__rib-connection-up-count,performance-statistics__vrf__inbound-update-messages,vrf__neighbors-count,vrf__network-count,vrf__path-count,vrf__update-messages-received
0,1504285748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908456596450000.0,1855628763530000.0,0,0,0,0,0,0,0,121205,0,0,277457936102.0,491320106435.0,3162238268310000.0,2665922158510000.0,0,0,0,0,0,0,0,290090084,0,0,563497767154.0,769145342407.0,946475662251000.0,854467570740000.0,0,0,0,0,0,0,0,0,0,0,271040976417.0,375727077890.0,1206543373090000.0,764473159000000.0,0,0,0,0,0,0,0,0,0,0,261451596592.0,328114002264.0,783012341124000.0,816433489178000.0,0,0,0,0,0,0,0,0,0,0,230144722908.0,351863920534.0,956038072002000.0,788862854011000.0,0,0,0,0,0,0,0,0,0,0,300262010785.0,285628163636.0,656709400539000.0,990832565535000.0,0,0,0,0,0,0,0,0,0,0,276286946251.0,353979263776.0,772222539147000.0,959890190221000.0,0,0,0,0,0,0,0,0,0,0,188367848484.0,422319644679.0,530043119978000.0,695435028218000.0,0,0,0,0,0,0,0,2498,0,0,162653108743.0,282873953138.0,836607315811000.0,836126582101000.0,0,0,0,0,0,0,0,8,0,0,199388946427.0,320276496621.0,692043400634000.0,848913985910000.0,0,0,0,0,0,0,0,0,0,0,196276309545.0,361684857004.0,837955133546000.0,944070289368000.0,0,0,0,0,0,0,0,0,0,0,178319190842.0,358313769945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31398350532.0,33132468314900.0,0,0,0,0,0,0,0,0,0,0,473390748.0,7670584864.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4907129553840.0,2256450350.0,0,0,0,0,0,0,0,0,0,0,569446382.0,2786433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634983269520000.0,4346343181360000.0,0,0,0,0,0,0,0,458220201,0,0,1765964949260.0,1976552622560.0,4533474640330000.0,5116714082880000.0,0,0,0,0,0,0,0,721068073,0,0,1846911975930.0,2163624616460.0,1061985477190000.0,884721117892000.0,0,0,0,0,0,0,0,0,0,0,460793499694.0,350920930763.0,789471132135000.0,1132464892120000.0,0,0,0,0,0,0,0,0,0,0,274099570242.0,413934633410.0,1145625801990000.0,1172266912890000.0,0,0,0,0,0,0,0,0,0,0,470182276005.0,403261023992.0,1101108962090000.0,1157089351970000.0,0,0,0,0,0,0,0,0,0,0,351680821735.0,480031337696.0,751248350138000.0,672380389280000.0,0,0,0,0,0,0,0,0,0,0,184097511917.0,266303816795.0,952554613016000.0,716051860566000.0,0,0,0,0,0,0,0,0,0,0,231277601528.0,266602443238.0,181,65028,0,0,1113,147824,181,43,44,161,2,3,1,46335,44,389,7320,46335
1,1504285753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908490325070000.0,1855656020090000.0,0,0,0,0,0,0,0,121205,0,0,277463663539.0,491327645759.0,3162307008140000.0,2665964438720000.0,0,0,0,0,0,0,0,290090084,0,0,563510402519.0,769158883500.0,946496989284000.0,854477358084000.0,0,0,0,0,0,0,0,0,0,0,271043649758.0,375730137389.0,1206558373640000.0,764482328452000.0,0,0,0,0,0,0,0,0,0,0,261453915375.0,328116683666.0,783022449441000.0,816440871497000.0,0,0,0,0,0,0,0,0,0,0,230146662426.0,351866175084.0,956043256347000.0,788870868029000.0,0,0,0,0,0,0,0,0,0,0,300263425163.0,285630771511.0,656719092291000.0,990838560563000.0,0,0,0,0,0,0,0,0,0,0,276289007451.0,353981562253.0,772241578164000.0,959902336201000.0,0,0,0,0,0,0,0,0,0,0,188370688698.0,422322905431.0,530051114097000.0,695445466635000.0,0,0,0,0,0,0,0,2498,0,0,162654604508.0,282877107534.0,836616880296000.0,836142944767000.0,0,0,0,0,0,0,0,8,0,0,199390690901.0,320280747014.0,692054193659000.0,848923402228000.0,0,0,0,0,0,0,0,0,0,0,196278364555.0,361687991112.0,837965916888000.0,944084452224000.0,0,0,0,0,0,0,0,0,0,0,178321357149.0,358317649712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31398404802.0,33132528716700.0,0,0,0,0,0,0,0,0,0,0,473391561.0,7670598891.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4907142589760.0,2256450423.0,0,0,0,0,0,0,0,0,0,0,569447898.0,2786434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4635036846930000.0,4346390168130000.0,0,0,0,0,0,0,0,458220201,0,0,1765974202380.0,1976566064510.0,4533533203880000.0,5116772556760000.0,0,0,0,0,0,0,0,721068073,0,0,1846920758960.0,2163640181980.0,1061998726420000.0,884737422043000.0,0,0,0,0,0,0,0,0,0,0,460795253999.0,350925374872.0,789481143727000.0,1132485600490000.0,0,0,0,0,0,0,0,0,0,0,274101127668.0,413941129052.0,1145629505680000.0,1172291983080000.0,0,0,0,0,0,0,0,0,0,0,470183150583.0,403267443808.0,1101117559510000.0,1157105338200000.0,0,0,0,0,0,0,0,0,0,0,351682097755.0,480035691869.0,751253819928000.0,672393263176000.0,0,0,0,0,0,0,0,0,0,0,184098632148.0,266307255930.0,952569520100000.0,716072827633000.0,0,0,0,0,0,0,0,0,0,0,231279998236.0,266607909443.0,181,65028,0,0,1113,147824,181,43,44,161,2,3,1,46335,44,389,7320,46335
2,1504285759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908512616280000.0,1855674009530000.0,0,0,0,0,0,0,0,121205,0,0,277467386675.0,491332571268.0,3162352122250000.0,2665992766700000.0,0,0,0,0,0,0,0,290090084,0,0,563518766056.0,769167876215.0,946511871291000.0,854484289700000.0,0,0,0,0,0,0,0,0,0,0,271045517450.0,375732274309.0,1206568556830000.0,764488389937000.0,0,0,0,0,0,0,0,0,0,0,261455461479.0,328118417552.0,783029229366000.0,816445851807000.0,0,0,0,0,0,0,0,0,0,0,230147965971.0,351867655621.0,956046620976000.0,788876578050000.0,0,0,0,0,0,0,0,0,0,0,300264361596.0,285632569896.0,656725794956000.0,990842575956000.0,0,0,0,0,0,0,0,0,0,0,276290381834.0,353983099454.0,772254430550000.0,959910173414000.0,0,0,0,0,0,0,0,0,0,0,188372531823.0,422324998532.0,530055969235000.0,695452095222000.0,0,0,0,0,0,0,0,2498,0,0,162655572592.0,282879119231.0,836623097516000.0,836153744260000.0,0,0,0,0,0,0,0,8,0,0,199391808424.0,320283541607.0,692061361694000.0,848930042224000.0,0,0,0,0,0,0,0,0,0,0,196279729612.0,361690089151.0,837973097082000.0,944093870907000.0,0,0,0,0,0,0,0,0,0,0,178322770797.0,358320251752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31398458724.0,33132577514400.0,0,0,0,0,0,0,0,0,0,0,473392372.0,7670610113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4907155633850.0,2256450496.0,0,0,0,0,0,0,0,0,0,0,569449402.0,2786435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4635074205830000.0,4346422381460000.0,0,0,0,0,0,0,0,458220201,0,0,1765980473260.0,1976575159400.0,4533573053200000.0,5116812132960000.0,0,0,0,0,0,0,0,721068073,0,0,1846926651280.0,2163650620600.0,1062007883670000.0,884748362820000.0,0,0,0,0,0,0,0,0,0,0,460796452145.0,350928366617.0,789487297254000.0,1132500483570000.0,0,0,0,0,0,0,0,0,0,0,274102088319.0,413945671262.0,1145631972650000.0,1172308741170000.0,0,0,0,0,0,0,0,0,0,0,470183734319.0,403271722140.0,1101123553650000.0,1157115916460000.0,0,0,0,0,0,0,0,0,0,0,351682960662.0,480038531566.0,751257509692000.0,672401765916000.0,0,0,0,0,0,0,0,0,0,0,184099343534.0,266309496718.0,952579871691000.0,716086679503000.0,0,0,0,0,0,0,0,0,0,0,231281648842.0,266611569485.0,181,65028,0,0,1113,147824,181,43,44,161,2,3,1,46335,44,389,7320,46335
