,0/RP0/CPU0free-application-memory,0/RP0/CPU0free-physical-memory,0/RP0/CPU0ram-memory,0/RP0/CPU0system-ram-memory,time,0/RP0/CPU0acl-in-rpf-packets,0/RP0/CPU0checksum-error-packets,0/RP0/CPU0df-unreachable-packets,0/RP0/CPU0discard-packets,0/RP0/CPU0encapsulation-failure-packets,0/RP0/CPU0fragmenation-consumed-packets,0/RP0/CPU0fragmenation-failure-packets,0/RP0/CPU0gre-error-drop,0/RP0/CPU0gre-lookup-failed-drop,0/RP0/CPU0incomplete-adjacency-packets,0/RP0/CPU0lisp-decap-error-drops,0/RP0/CPU0lisp-encap-error-drops,0/RP0/CPU0lisp-punt-drops,0/RP0/CPU0mpls-disabled-interface,0/RP0/CPU0multi-label-drops,0/RP0/CPU0no-route-packets,0/RP0/CPU0null-packets,0/RP0/CPU0punt-unreachable-packets,0/RP0/CPU0rp-destination-drop-packets,0/RP0/CPU0rpf-check-failure-packets,0/RP0/CPU0total-number-of-drop-packets,0/RP0/CPU0unresolved-prefix-packets,0/RP0/CPU0unsupported-feature-packets,HundredGigE0/0/0/0bandwidth,HundredGigE0/0/0/0input-data-rate,HundredGigE0/0/0/0input-load,HundredGigE0/0/0/0input-packet-rate,HundredGigE0/0/0/0load-interval,HundredGigE0/0/0/0output-data-rate,HundredGigE0/0/0/0output-load,HundredGigE0/0/0/0output-packet-rate,HundredGigE0/0/0/0peak-input-data-rate,HundredGigE0/0/0/0peak-input-packet-rate,HundredGigE0/0/0/0peak-output-data-rate,HundredGigE0/0/0/0peak-output-packet-rate,HundredGigE0/0/0/0reliability,HundredGigE0/0/0/1bandwidth,HundredGigE0/0/0/1input-data-rate,HundredGigE0/0/0/1input-load,HundredGigE0/0/0/1input-packet-rate,HundredGigE0/0/0/1load-interval,HundredGigE0/0/0/1output-data-rate,HundredGigE0/0/0/1output-load,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/1peak-input-data-rate,HundredGigE0/0/0/1peak-input-packet-rate,HundredGigE0/0/0/1peak-output-data-rate,HundredGigE0/0/0/1peak-output-packet-rate,HundredGigE0/0/0/1reliability,HundredGigE0/0/0/10bandwidth,HundredGigE0/0/0/10input-data-rate,HundredGigE0/0/0/10input-load,HundredGigE0/0/0/10input-packet-rate,HundredGigE0/0/0/10load-interval,HundredGigE0/0/0/10output-data-rate,HundredGigE0/0/0/10output-load,HundredGigE0/0/0/10output-packet-rate,HundredGigE0/0/0/10peak-input-data-rate,HundredGigE0/0/0/10peak-input-packet-rate,HundredGigE0/0/0/10peak-output-data-rate,HundredGigE0/0/0/10peak-output-packet-rate,HundredGigE0/0/0/10reliability,HundredGigE0/0/0/11bandwidth,HundredGigE0/0/0/11input-data-rate,HundredGigE0/0/0/11input-load,HundredGigE0/0/0/11input-packet-rate,HundredGigE0/0/0/11load-interval,HundredGigE0/0/0/11output-data-rate,HundredGigE0/0/0/11output-load,HundredGigE0/0/0/11output-packet-rate,HundredGigE0/0/0/11peak-input-data-rate,HundredGigE0/0/0/11peak-input-packet-rate,HundredGigE0/0/0/11peak-output-data-rate,HundredGigE0/0/0/11peak-output-packet-rate,HundredGigE0/0/0/11reliability,HundredGigE0/0/0/12bandwidth,HundredGigE0/0/0/12input-data-rate,HundredGigE0/0/0/12input-load,HundredGigE0/0/0/12input-packet-rate,HundredGigE0/0/0/12load-interval,HundredGigE0/0/0/12output-data-rate,HundredGigE0/0/0/12output-load,HundredGigE0/0/0/12output-packet-rate,HundredGigE0/0/0/12peak-input-data-rate,HundredGigE0/0/0/12peak-input-packet-rate,HundredGigE0/0/0/12peak-output-data-rate,HundredGigE0/0/0/12peak-output-packet-rate,HundredGigE0/0/0/12reliability,HundredGigE0/0/0/13bandwidth,HundredGigE0/0/0/13input-data-rate,HundredGigE0/0/0/13input-load,HundredGigE0/0/0/13input-packet-rate,HundredGigE0/0/0/13load-interval,HundredGigE0/0/0/13output-data-rate,HundredGigE0/0/0/13output-load,HundredGigE0/0/0/13output-packet-rate,HundredGigE0/0/0/13peak-input-data-rate,HundredGigE0/0/0/13peak-input-packet-rate,HundredGigE0/0/0/13peak-output-data-rate,HundredGigE0/0/0/13peak-output-packet-rate,HundredGigE0/0/0/13reliability,HundredGigE0/0/0/14bandwidth,HundredGigE0/0/0/14input-data-rate,HundredGigE0/0/0/14input-load,HundredGigE0/0/0/14input-packet-rate,HundredGigE0/0/0/14load-interval,HundredGigE0/0/0/14output-data-rate,HundredGigE0/0/0/14output-load,HundredGigE0/0/0/14output-packet-rate,HundredGigE0/0/0/14peak-input-data-rate,HundredGigE0/0/0/14peak-input-packet-rate,HundredGigE0/0/0/14peak-output-data-rate,HundredGigE0/0/0/14peak-output-packet-rate,HundredGigE0/0/0/14reliability,HundredGigE0/0/0/15bandwidth,HundredGigE0/0/0/15input-data-rate,HundredGigE0/0/0/15input-load,HundredGigE0/0/0/15input-packet-rate,HundredGigE0/0/0/15load-interval,HundredGigE0/0/0/15output-data-rate,HundredGigE0/0/0/15output-load,HundredGigE0/0/0/15output-packet-rate,HundredGigE0/0/0/15peak-input-data-rate,HundredGigE0/0/0/15peak-input-packet-rate,HundredGigE0/0/0/15peak-output-data-rate,HundredGigE0/0/0/15peak-output-packet-rate,HundredGigE0/0/0/15reliability,HundredGigE0/0/0/16bandwidth,HundredGigE0/0/0/16input-data-rate,HundredGigE0/0/0/16input-load,HundredGigE0/0/0/16input-packet-rate,HundredGigE0/0/0/16load-interval,HundredGigE0/0/0/16output-data-rate,HundredGigE0/0/0/16output-load,HundredGigE0/0/0/16output-packet-rate,HundredGigE0/0/0/16peak-input-data-rate,HundredGigE0/0/0/16peak-input-packet-rate,HundredGigE0/0/0/16peak-output-data-rate,HundredGigE0/0/0/16peak-output-packet-rate,HundredGigE0/0/0/16reliability,HundredGigE0/0/0/17bandwidth,HundredGigE0/0/0/17input-data-rate,HundredGigE0/0/0/17input-load,HundredGigE0/0/0/17input-packet-rate,HundredGigE0/0/0/17load-interval,HundredGigE0/0/0/17output-data-rate,HundredGigE0/0/0/17output-load,HundredGigE0/0/0/17output-packet-rate,HundredGigE0/0/0/17peak-input-data-rate,HundredGigE0/0/0/17peak-input-packet-rate,HundredGigE0/0/0/17peak-output-data-rate,HundredGigE0/0/0/17peak-output-packet-rate,HundredGigE0/0/0/17reliability,HundredGigE0/0/0/18bandwidth,HundredGigE0/0/0/18input-data-rate,HundredGigE0/0/0/18input-load,HundredGigE0/0/0/18input-packet-rate,HundredGigE0/0/0/18load-interval,HundredGigE0/0/0/18output-data-rate,HundredGigE0/0/0/18output-load,HundredGigE0/0/0/18output-packet-rate,HundredGigE0/0/0/18peak-input-data-rate,HundredGigE0/0/0/18peak-input-packet-rate,HundredGigE0/0/0/18peak-output-data-rate,HundredGigE0/0/0/18peak-output-packet-rate,HundredGigE0/0/0/18reliability,HundredGigE0/0/0/19bandwidth,HundredGigE0/0/0/19input-data-rate,HundredGigE0/0/0/19input-load,HundredGigE0/0/0/19input-packet-rate,HundredGigE0/0/0/19load-interval,HundredGigE0/0/0/19output-data-rate,HundredGigE0/0/0/19output-load,HundredGigE0/0/0/19output-packet-rate,HundredGigE0/0/0/19peak-input-data-rate,HundredGigE0/0/0/19peak-input-packet-rate,HundredGigE0/0/0/19peak-output-data-rate,HundredGigE0/0/0/19peak-output-packet-rate,HundredGigE0/0/0/19reliability,HundredGigE0/0/0/2bandwidth,HundredGigE0/0/0/2input-data-rate,HundredGigE0/0/0/2input-load,HundredGigE0/0/0/2input-packet-rate,HundredGigE0/0/0/2load-interval,HundredGigE0/0/0/2output-data-rate,HundredGigE0/0/0/2output-load,HundredGigE0/0/0/2output-packet-rate,HundredGigE0/0/0/2peak-input-data-rate,HundredGigE0/0/0/2peak-input-packet-rate,HundredGigE0/0/0/2peak-output-data-rate,HundredGigE0/0/0/2peak-output-packet-rate,HundredGigE0/0/0/2reliability,HundredGigE0/0/0/20bandwidth,HundredGigE0/0/0/20input-data-rate,HundredGigE0/0/0/20input-load,HundredGigE0/0/0/20input-packet-rate,HundredGigE0/0/0/20load-interval,HundredGigE0/0/0/20output-data-rate,HundredGigE0/0/0/20output-load,HundredGigE0/0/0/20output-packet-rate,HundredGigE0/0/0/20peak-input-data-rate,HundredGigE0/0/0/20peak-input-packet-rate,HundredGigE0/0/0/20peak-output-data-rate,HundredGigE0/0/0/20peak-output-packet-rate,HundredGigE0/0/0/20reliability,HundredGigE0/0/0/21bandwidth,HundredGigE0/0/0/21input-data-rate,HundredGigE0/0/0/21input-load,HundredGigE0/0/0/21input-packet-rate,HundredGigE0/0/0/21load-interval,HundredGigE0/0/0/21output-data-rate,HundredGigE0/0/0/21output-load,HundredGigE0/0/0/21output-packet-rate,HundredGigE0/0/0/21peak-input-data-rate,HundredGigE0/0/0/21peak-input-packet-rate,HundredGigE0/0/0/21peak-output-data-rate,HundredGigE0/0/0/21peak-output-packet-rate,HundredGigE0/0/0/21reliability,HundredGigE0/0/0/22bandwidth,HundredGigE0/0/0/22input-data-rate,HundredGigE0/0/0/22input-load,HundredGigE0/0/0/22input-packet-rate,HundredGigE0/0/0/22load-interval,HundredGigE0/0/0/22output-data-rate,HundredGigE0/0/0/22output-load,HundredGigE0/0/0/22output-packet-rate,HundredGigE0/0/0/22peak-input-data-rate,HundredGigE0/0/0/22peak-input-packet-rate,HundredGigE0/0/0/22peak-output-data-rate,HundredGigE0/0/0/22peak-output-packet-rate,HundredGigE0/0/0/22reliability,HundredGigE0/0/0/23bandwidth,HundredGigE0/0/0/23input-data-rate,HundredGigE0/0/0/23input-load,HundredGigE0/0/0/23input-packet-rate,HundredGigE0/0/0/23load-interval,HundredGigE0/0/0/23output-data-rate,HundredGigE0/0/0/23output-load,HundredGigE0/0/0/23output-packet-rate,HundredGigE0/0/0/23peak-input-data-rate,HundredGigE0/0/0/23peak-input-packet-rate,HundredGigE0/0/0/23peak-output-data-rate,HundredGigE0/0/0/23peak-output-packet-rate,HundredGigE0/0/0/23reliability,HundredGigE0/0/0/24bandwidth,HundredGigE0/0/0/24input-data-rate,HundredGigE0/0/0/24input-load,HundredGigE0/0/0/24input-packet-rate,HundredGigE0/0/0/24load-interval,HundredGigE0/0/0/24output-data-rate,HundredGigE0/0/0/24output-load,HundredGigE0/0/0/24output-packet-rate,HundredGigE0/0/0/24peak-input-data-rate,HundredGigE0/0/0/24peak-input-packet-rate,HundredGigE0/0/0/24peak-output-data-rate,HundredGigE0/0/0/24peak-output-packet-rate,HundredGigE0/0/0/24reliability,HundredGigE0/0/0/25bandwidth,HundredGigE0/0/0/25input-data-rate,HundredGigE0/0/0/25input-load,HundredGigE0/0/0/25input-packet-rate,HundredGigE0/0/0/25load-interval,HundredGigE0/0/0/25output-data-rate,HundredGigE0/0/0/25output-load,HundredGigE0/0/0/25output-packet-rate,HundredGigE0/0/0/25peak-input-data-rate,HundredGigE0/0/0/25peak-input-packet-rate,HundredGigE0/0/0/25peak-output-data-rate,HundredGigE0/0/0/25peak-output-packet-rate,HundredGigE0/0/0/25reliability,HundredGigE0/0/0/26bandwidth,HundredGigE0/0/0/26input-data-rate,HundredGigE0/0/0/26input-load,HundredGigE0/0/0/26input-packet-rate,HundredGigE0/0/0/26load-interval,HundredGigE0/0/0/26output-data-rate,HundredGigE0/0/0/26output-load,HundredGigE0/0/0/26output-packet-rate,HundredGigE0/0/0/26peak-input-data-rate,HundredGigE0/0/0/26peak-input-packet-rate,HundredGigE0/0/0/26peak-output-data-rate,HundredGigE0/0/0/26peak-output-packet-rate,HundredGigE0/0/0/26reliability,HundredGigE0/0/0/27bandwidth,HundredGigE0/0/0/27input-data-rate,HundredGigE0/0/0/27input-load,HundredGigE0/0/0/27input-packet-rate,HundredGigE0/0/0/27load-interval,HundredGigE0/0/0/27output-data-rate,HundredGigE0/0/0/27output-load,HundredGigE0/0/0/27output-packet-rate,HundredGigE0/0/0/27peak-input-data-rate,HundredGigE0/0/0/27peak-input-packet-rate,HundredGigE0/0/0/27peak-output-data-rate,HundredGigE0/0/0/27peak-output-packet-rate,HundredGigE0/0/0/27reliability,HundredGigE0/0/0/28bandwidth,HundredGigE0/0/0/28input-data-rate,HundredGigE0/0/0/28input-load,HundredGigE0/0/0/28input-packet-rate,HundredGigE0/0/0/28load-interval,HundredGigE0/0/0/28output-data-rate,HundredGigE0/0/0/28output-load,HundredGigE0/0/0/28output-packet-rate,HundredGigE0/0/0/28peak-input-data-rate,HundredGigE0/0/0/28peak-input-packet-rate,HundredGigE0/0/0/28peak-output-data-rate,HundredGigE0/0/0/28peak-output-packet-rate,HundredGigE0/0/0/28reliability,HundredGigE0/0/0/29bandwidth,HundredGigE0/0/0/29input-data-rate,HundredGigE0/0/0/29input-load,HundredGigE0/0/0/29input-packet-rate,HundredGigE0/0/0/29load-interval,HundredGigE0/0/0/29output-data-rate,HundredGigE0/0/0/29output-load,HundredGigE0/0/0/29output-packet-rate,HundredGigE0/0/0/29peak-input-data-rate,HundredGigE0/0/0/29peak-input-packet-rate,HundredGigE0/0/0/29peak-output-data-rate,HundredGigE0/0/0/29peak-output-packet-rate,HundredGigE0/0/0/29reliability,HundredGigE0/0/0/3bandwidth,HundredGigE0/0/0/3input-data-rate,HundredGigE0/0/0/3input-load,HundredGigE0/0/0/3input-packet-rate,HundredGigE0/0/0/3load-interval,HundredGigE0/0/0/3output-data-rate,HundredGigE0/0/0/3output-load,HundredGigE0/0/0/3output-packet-rate,HundredGigE0/0/0/3peak-input-data-rate,HundredGigE0/0/0/3peak-input-packet-rate,HundredGigE0/0/0/3peak-output-data-rate,HundredGigE0/0/0/3peak-output-packet-rate,HundredGigE0/0/0/3reliability,HundredGigE0/0/0/30bandwidth,HundredGigE0/0/0/30input-data-rate,HundredGigE0/0/0/30input-load,HundredGigE0/0/0/30input-packet-rate,HundredGigE0/0/0/30load-interval,HundredGigE0/0/0/30output-data-rate,HundredGigE0/0/0/30output-load,HundredGigE0/0/0/30output-packet-rate,HundredGigE0/0/0/30peak-input-data-rate,HundredGigE0/0/0/30peak-input-packet-rate,HundredGigE0/0/0/30peak-output-data-rate,HundredGigE0/0/0/30peak-output-packet-rate,HundredGigE0/0/0/30reliability,HundredGigE0/0/0/31bandwidth,HundredGigE0/0/0/31input-data-rate,HundredGigE0/0/0/31input-load,HundredGigE0/0/0/31input-packet-rate,HundredGigE0/0/0/31load-interval,HundredGigE0/0/0/31output-data-rate,HundredGigE0/0/0/31output-load,HundredGigE0/0/0/31output-packet-rate,HundredGigE0/0/0/31peak-input-data-rate,HundredGigE0/0/0/31peak-input-packet-rate,HundredGigE0/0/0/31peak-output-data-rate,HundredGigE0/0/0/31peak-output-packet-rate,HundredGigE0/0/0/31reliability,HundredGigE0/0/0/4bandwidth,HundredGigE0/0/0/4input-data-rate,HundredGigE0/0/0/4input-load,HundredGigE0/0/0/4input-packet-rate,HundredGigE0/0/0/4load-interval,HundredGigE0/0/0/4output-data-rate,HundredGigE0/0/0/4output-load,HundredGigE0/0/0/4output-packet-rate,HundredGigE0/0/0/4peak-input-data-rate,HundredGigE0/0/0/4peak-input-packet-rate,HundredGigE0/0/0/4peak-output-data-rate,HundredGigE0/0/0/4peak-output-packet-rate,HundredGigE0/0/0/4reliability,HundredGigE0/0/0/5bandwidth,HundredGigE0/0/0/5input-data-rate,HundredGigE0/0/0/5input-load,HundredGigE0/0/0/5input-packet-rate,HundredGigE0/0/0/5load-interval,HundredGigE0/0/0/5output-data-rate,HundredGigE0/0/0/5output-load,HundredGigE0/0/0/5output-packet-rate,HundredGigE0/0/0/5peak-input-data-rate,HundredGigE0/0/0/5peak-input-packet-rate,HundredGigE0/0/0/5peak-output-data-rate,HundredGigE0/0/0/5peak-output-packet-rate,HundredGigE0/0/0/5reliability,HundredGigE0/0/0/6bandwidth,HundredGigE0/0/0/6input-data-rate,HundredGigE0/0/0/6input-load,HundredGigE0/0/0/6input-packet-rate,HundredGigE0/0/0/6load-interval,HundredGigE0/0/0/6output-data-rate,HundredGigE0/0/0/6output-load,HundredGigE0/0/0/6output-packet-rate,HundredGigE0/0/0/6peak-input-data-rate,HundredGigE0/0/0/6peak-input-packet-rate,HundredGigE0/0/0/6peak-output-data-rate,HundredGigE0/0/0/6peak-output-packet-rate,HundredGigE0/0/0/6reliability,HundredGigE0/0/0/7bandwidth,HundredGigE0/0/0/7input-data-rate,HundredGigE0/0/0/7input-load,HundredGigE0/0/0/7input-packet-rate,HundredGigE0/0/0/7load-interval,HundredGigE0/0/0/7output-data-rate,HundredGigE0/0/0/7output-load,HundredGigE0/0/0/7output-packet-rate,HundredGigE0/0/0/7peak-input-data-rate,HundredGigE0/0/0/7peak-input-packet-rate,HundredGigE0/0/0/7peak-output-data-rate,HundredGigE0/0/0/7peak-output-packet-rate,HundredGigE0/0/0/7reliability,HundredGigE0/0/0/8bandwidth,HundredGigE0/0/0/8input-data-rate,HundredGigE0/0/0/8input-load,HundredGigE0/0/0/8input-packet-rate,HundredGigE0/0/0/8load-interval,HundredGigE0/0/0/8output-data-rate,HundredGigE0/0/0/8output-load,HundredGigE0/0/0/8output-packet-rate,HundredGigE0/0/0/8peak-input-data-rate,HundredGigE0/0/0/8peak-input-packet-rate,HundredGigE0/0/0/8peak-output-data-rate,HundredGigE0/0/0/8peak-output-packet-rate,HundredGigE0/0/0/8reliability,HundredGigE0/0/0/9bandwidth,HundredGigE0/0/0/9input-data-rate,HundredGigE0/0/0/9input-load,HundredGigE0/0/0/9input-packet-rate,HundredGigE0/0/0/9load-interval,HundredGigE0/0/0/9output-data-rate,HundredGigE0/0/0/9output-load,HundredGigE0/0/0/9output-packet-rate,HundredGigE0/0/0/9peak-input-data-rate,HundredGigE0/0/0/9peak-input-packet-rate,HundredGigE0/0/0/9peak-output-data-rate,HundredGigE0/0/0/9peak-output-packet-rate,HundredGigE0/0/0/9reliability,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/19packets-sent,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/20packets-sent,HundredGigE0/0/0/21packets-sent,HundredGigE0/0/0/22packets-sent,HundredGigE0/0/0/23packets-sent,HundredGigE0/0/0/24packets-sent,HundredGigE0/0/0/25packets-sent,HundredGigE0/0/0/26packets-sent,HundredGigE0/0/0/27packets-sent,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/9packets-sent,active-routes-count,as,backup-routes-count,deleted-routes-count,paths-count,protocol-route-memory,routes-counts,global__established-neighbors-count-total,global__neighbors-count-total,global__nexthop-count,global__restart-count,performance-statistics__global__configuration-items-processed,performance-statistics__global__ipv4rib-server__is-rib-connection-up,performance-statistics__global__ipv4rib-server__rib-connection-up-count,performance-statistics__vrf__inbound-update-messages,vrf__neighbors-count,vrf__network-count,vrf__path-count,vrf__update-messages-received
1,3610804224.0,3653726208.0,8589934592.0,8589934592.0,1519068860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,85.0,0.0,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,172.0,0.0,326.0,0.0,23993.0,0.0,693.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,85.0,0.0,161.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,87.0,0.0,166.0,0.0,0.0,0.0,0.0,255.0,100000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,66471887913.0,66561572531.0,16578911108.0,15946076258.0,14671252679.0,16801188251.0,18676760294.0,15747824350.0,13325884831.0,15219024387.0,15837225060.0,16367400680.0,210789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68841290556.0,77017642989.0,21836515871.0,18889998259.0,18644526096.0,17966135019.0,14174494163.0,19691244508.0,191.0,65021.0,1.0,0.0,1282.0,168160.0,192.0,40.0,40.0,147.0,2.0,5.0,True,1.0,95847.0,40.0,406.0,6294.0,95847.0
