,time,0/RP0/CPU0acl-in-rpf-packets,0/RP0/CPU0checksum-error-packets,0/RP0/CPU0df-unreachable-packets,0/RP0/CPU0discard-packets,0/RP0/CPU0encapsulation-failure-packets,0/RP0/CPU0fragmenation-consumed-packets,0/RP0/CPU0fragmenation-failure-packets,0/RP0/CPU0gre-error-drop,0/RP0/CPU0gre-lookup-failed-drop,0/RP0/CPU0incomplete-adjacency-packets,0/RP0/CPU0lisp-decap-error-drops,0/RP0/CPU0lisp-encap-error-drops,0/RP0/CPU0lisp-punt-drops,0/RP0/CPU0mpls-disabled-interface,0/RP0/CPU0multi-label-drops,0/RP0/CPU0no-route-packets,0/RP0/CPU0null-packets,0/RP0/CPU0punt-unreachable-packets,0/RP0/CPU0rp-destination-drop-packets,0/RP0/CPU0rpf-check-failure-packets,0/RP0/CPU0total-number-of-drop-packets,0/RP0/CPU0unresolved-prefix-packets,0/RP0/CPU0unsupported-feature-packets,HundredGigE0/0/0/0bandwidth,HundredGigE0/0/0/0input-data-rate,HundredGigE0/0/0/0input-load,HundredGigE0/0/0/0input-packet-rate,HundredGigE0/0/0/0load-interval,HundredGigE0/0/0/0output-data-rate,HundredGigE0/0/0/0output-load,HundredGigE0/0/0/0output-packet-rate,HundredGigE0/0/0/0peak-input-data-rate,HundredGigE0/0/0/0peak-input-packet-rate,HundredGigE0/0/0/0peak-output-data-rate,HundredGigE0/0/0/0peak-output-packet-rate,HundredGigE0/0/0/1bandwidth,HundredGigE0/0/0/1input-data-rate,HundredGigE0/0/0/1input-load,HundredGigE0/0/0/1input-packet-rate,HundredGigE0/0/0/1load-interval,HundredGigE0/0/0/1output-data-rate,HundredGigE0/0/0/1output-load,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/1peak-input-data-rate,HundredGigE0/0/0/1peak-input-packet-rate,HundredGigE0/0/0/1peak-output-data-rate,HundredGigE0/0/0/1peak-output-packet-rate,HundredGigE0/0/0/10bandwidth,HundredGigE0/0/0/10input-data-rate,HundredGigE0/0/0/10input-load,HundredGigE0/0/0/10input-packet-rate,HundredGigE0/0/0/10load-interval,HundredGigE0/0/0/10output-data-rate,HundredGigE0/0/0/10output-load,HundredGigE0/0/0/10output-packet-rate,HundredGigE0/0/0/10peak-input-data-rate,HundredGigE0/0/0/10peak-input-packet-rate,HundredGigE0/0/0/10peak-output-data-rate,HundredGigE0/0/0/10peak-output-packet-rate,HundredGigE0/0/0/11bandwidth,HundredGigE0/0/0/11input-data-rate,HundredGigE0/0/0/11input-load,HundredGigE0/0/0/11input-packet-rate,HundredGigE0/0/0/11load-interval,HundredGigE0/0/0/11output-data-rate,HundredGigE0/0/0/11output-load,HundredGigE0/0/0/11output-packet-rate,HundredGigE0/0/0/11peak-input-data-rate,HundredGigE0/0/0/11peak-input-packet-rate,HundredGigE0/0/0/11peak-output-data-rate,HundredGigE0/0/0/11peak-output-packet-rate,HundredGigE0/0/0/12bandwidth,HundredGigE0/0/0/12input-data-rate,HundredGigE0/0/0/12input-load,HundredGigE0/0/0/12input-packet-rate,HundredGigE0/0/0/12load-interval,HundredGigE0/0/0/12output-data-rate,HundredGigE0/0/0/12output-load,HundredGigE0/0/0/12output-packet-rate,HundredGigE0/0/0/12peak-input-data-rate,HundredGigE0/0/0/12peak-input-packet-rate,HundredGigE0/0/0/12peak-output-data-rate,HundredGigE0/0/0/12peak-output-packet-rate,HundredGigE0/0/0/13bandwidth,HundredGigE0/0/0/13input-data-rate,HundredGigE0/0/0/13input-load,HundredGigE0/0/0/13input-packet-rate,HundredGigE0/0/0/13load-interval,HundredGigE0/0/0/13output-data-rate,HundredGigE0/0/0/13output-load,HundredGigE0/0/0/13output-packet-rate,HundredGigE0/0/0/13peak-input-data-rate,HundredGigE0/0/0/13peak-input-packet-rate,HundredGigE0/0/0/13peak-output-data-rate,HundredGigE0/0/0/13peak-output-packet-rate,HundredGigE0/0/0/14bandwidth,HundredGigE0/0/0/14input-data-rate,HundredGigE0/0/0/14input-load,HundredGigE0/0/0/14input-packet-rate,HundredGigE0/0/0/14load-interval,HundredGigE0/0/0/14output-data-rate,HundredGigE0/0/0/14output-load,HundredGigE0/0/0/14output-packet-rate,HundredGigE0/0/0/14peak-input-data-rate,HundredGigE0/0/0/14peak-input-packet-rate,HundredGigE0/0/0/14peak-output-data-rate,HundredGigE0/0/0/14peak-output-packet-rate,HundredGigE0/0/0/15bandwidth,HundredGigE0/0/0/15input-data-rate,HundredGigE0/0/0/15input-load,HundredGigE0/0/0/15input-packet-rate,HundredGigE0/0/0/15load-interval,HundredGigE0/0/0/15output-data-rate,HundredGigE0/0/0/15output-load,HundredGigE0/0/0/15output-packet-rate,HundredGigE0/0/0/15peak-input-data-rate,HundredGigE0/0/0/15peak-input-packet-rate,HundredGigE0/0/0/15peak-output-data-rate,HundredGigE0/0/0/15peak-output-packet-rate,HundredGigE0/0/0/16bandwidth,HundredGigE0/0/0/16input-data-rate,HundredGigE0/0/0/16input-load,HundredGigE0/0/0/16input-packet-rate,HundredGigE0/0/0/16load-interval,HundredGigE0/0/0/16output-data-rate,HundredGigE0/0/0/16output-load,HundredGigE0/0/0/16output-packet-rate,HundredGigE0/0/0/16peak-input-data-rate,HundredGigE0/0/0/16peak-input-packet-rate,HundredGigE0/0/0/16peak-output-data-rate,HundredGigE0/0/0/16peak-output-packet-rate,HundredGigE0/0/0/17bandwidth,HundredGigE0/0/0/17input-data-rate,HundredGigE0/0/0/17input-load,HundredGigE0/0/0/17input-packet-rate,HundredGigE0/0/0/17load-interval,HundredGigE0/0/0/17output-data-rate,HundredGigE0/0/0/17output-load,HundredGigE0/0/0/17output-packet-rate,HundredGigE0/0/0/17peak-input-data-rate,HundredGigE0/0/0/17peak-input-packet-rate,HundredGigE0/0/0/17peak-output-data-rate,HundredGigE0/0/0/17peak-output-packet-rate,HundredGigE0/0/0/18bandwidth,HundredGigE0/0/0/18input-data-rate,HundredGigE0/0/0/18input-load,HundredGigE0/0/0/18input-packet-rate,HundredGigE0/0/0/18load-interval,HundredGigE0/0/0/18output-data-rate,HundredGigE0/0/0/18output-load,HundredGigE0/0/0/18output-packet-rate,HundredGigE0/0/0/18peak-input-data-rate,HundredGigE0/0/0/18peak-input-packet-rate,HundredGigE0/0/0/18peak-output-data-rate,HundredGigE0/0/0/18peak-output-packet-rate,HundredGigE0/0/0/19bandwidth,HundredGigE0/0/0/19input-data-rate,HundredGigE0/0/0/19input-load,HundredGigE0/0/0/19input-packet-rate,HundredGigE0/0/0/19load-interval,HundredGigE0/0/0/19output-data-rate,HundredGigE0/0/0/19output-load,HundredGigE0/0/0/19output-packet-rate,HundredGigE0/0/0/19peak-input-data-rate,HundredGigE0/0/0/19peak-input-packet-rate,HundredGigE0/0/0/19peak-output-data-rate,HundredGigE0/0/0/19peak-output-packet-rate,HundredGigE0/0/0/2bandwidth,HundredGigE0/0/0/2input-data-rate,HundredGigE0/0/0/2input-load,HundredGigE0/0/0/2input-packet-rate,HundredGigE0/0/0/2load-interval,HundredGigE0/0/0/2output-data-rate,HundredGigE0/0/0/2output-load,HundredGigE0/0/0/2output-packet-rate,HundredGigE0/0/0/2peak-input-data-rate,HundredGigE0/0/0/2peak-input-packet-rate,HundredGigE0/0/0/2peak-output-data-rate,HundredGigE0/0/0/2peak-output-packet-rate,HundredGigE0/0/0/20bandwidth,HundredGigE0/0/0/20input-data-rate,HundredGigE0/0/0/20input-load,HundredGigE0/0/0/20input-packet-rate,HundredGigE0/0/0/20load-interval,HundredGigE0/0/0/20output-data-rate,HundredGigE0/0/0/20output-load,HundredGigE0/0/0/20output-packet-rate,HundredGigE0/0/0/20peak-input-data-rate,HundredGigE0/0/0/20peak-input-packet-rate,HundredGigE0/0/0/20peak-output-data-rate,HundredGigE0/0/0/20peak-output-packet-rate,HundredGigE0/0/0/21bandwidth,HundredGigE0/0/0/21input-data-rate,HundredGigE0/0/0/21input-load,HundredGigE0/0/0/21input-packet-rate,HundredGigE0/0/0/21load-interval,HundredGigE0/0/0/21output-data-rate,HundredGigE0/0/0/21output-load,HundredGigE0/0/0/21output-packet-rate,HundredGigE0/0/0/21peak-input-data-rate,HundredGigE0/0/0/21peak-input-packet-rate,HundredGigE0/0/0/21peak-output-data-rate,HundredGigE0/0/0/21peak-output-packet-rate,HundredGigE0/0/0/22bandwidth,HundredGigE0/0/0/22input-data-rate,HundredGigE0/0/0/22input-load,HundredGigE0/0/0/22input-packet-rate,HundredGigE0/0/0/22load-interval,HundredGigE0/0/0/22output-data-rate,HundredGigE0/0/0/22output-load,HundredGigE0/0/0/22output-packet-rate,HundredGigE0/0/0/22peak-input-data-rate,HundredGigE0/0/0/22peak-input-packet-rate,HundredGigE0/0/0/22peak-output-data-rate,HundredGigE0/0/0/22peak-output-packet-rate,HundredGigE0/0/0/23bandwidth,HundredGigE0/0/0/23input-data-rate,HundredGigE0/0/0/23input-load,HundredGigE0/0/0/23input-packet-rate,HundredGigE0/0/0/23load-interval,HundredGigE0/0/0/23output-data-rate,HundredGigE0/0/0/23output-load,HundredGigE0/0/0/23output-packet-rate,HundredGigE0/0/0/23peak-input-data-rate,HundredGigE0/0/0/23peak-input-packet-rate,HundredGigE0/0/0/23peak-output-data-rate,HundredGigE0/0/0/23peak-output-packet-rate,HundredGigE0/0/0/24bandwidth,HundredGigE0/0/0/24input-data-rate,HundredGigE0/0/0/24input-load,HundredGigE0/0/0/24input-packet-rate,HundredGigE0/0/0/24load-interval,HundredGigE0/0/0/24output-data-rate,HundredGigE0/0/0/24output-load,HundredGigE0/0/0/24output-packet-rate,HundredGigE0/0/0/24peak-input-data-rate,HundredGigE0/0/0/24peak-input-packet-rate,HundredGigE0/0/0/24peak-output-data-rate,HundredGigE0/0/0/24peak-output-packet-rate,HundredGigE0/0/0/25bandwidth,HundredGigE0/0/0/25input-data-rate,HundredGigE0/0/0/25input-load,HundredGigE0/0/0/25input-packet-rate,HundredGigE0/0/0/25load-interval,HundredGigE0/0/0/25output-data-rate,HundredGigE0/0/0/25output-load,HundredGigE0/0/0/25output-packet-rate,HundredGigE0/0/0/25peak-input-data-rate,HundredGigE0/0/0/25peak-input-packet-rate,HundredGigE0/0/0/25peak-output-data-rate,HundredGigE0/0/0/25peak-output-packet-rate,HundredGigE0/0/0/26bandwidth,HundredGigE0/0/0/26input-data-rate,HundredGigE0/0/0/26input-load,HundredGigE0/0/0/26input-packet-rate,HundredGigE0/0/0/26load-interval,HundredGigE0/0/0/26output-data-rate,HundredGigE0/0/0/26output-load,HundredGigE0/0/0/26output-packet-rate,HundredGigE0/0/0/26peak-input-data-rate,HundredGigE0/0/0/26peak-input-packet-rate,HundredGigE0/0/0/26peak-output-data-rate,HundredGigE0/0/0/26peak-output-packet-rate,HundredGigE0/0/0/27bandwidth,HundredGigE0/0/0/27input-data-rate,HundredGigE0/0/0/27input-load,HundredGigE0/0/0/27input-packet-rate,HundredGigE0/0/0/27load-interval,HundredGigE0/0/0/27output-data-rate,HundredGigE0/0/0/27output-load,HundredGigE0/0/0/27output-packet-rate,HundredGigE0/0/0/27peak-input-data-rate,HundredGigE0/0/0/27peak-input-packet-rate,HundredGigE0/0/0/27peak-output-data-rate,HundredGigE0/0/0/27peak-output-packet-rate,HundredGigE0/0/0/28bandwidth,HundredGigE0/0/0/28input-data-rate,HundredGigE0/0/0/28input-load,HundredGigE0/0/0/28input-packet-rate,HundredGigE0/0/0/28load-interval,HundredGigE0/0/0/28output-data-rate,HundredGigE0/0/0/28output-load,HundredGigE0/0/0/28output-packet-rate,HundredGigE0/0/0/28peak-input-data-rate,HundredGigE0/0/0/28peak-input-packet-rate,HundredGigE0/0/0/28peak-output-data-rate,HundredGigE0/0/0/28peak-output-packet-rate,HundredGigE0/0/0/29bandwidth,HundredGigE0/0/0/29input-data-rate,HundredGigE0/0/0/29input-load,HundredGigE0/0/0/29input-packet-rate,HundredGigE0/0/0/29load-interval,HundredGigE0/0/0/29output-data-rate,HundredGigE0/0/0/29output-load,HundredGigE0/0/0/29output-packet-rate,HundredGigE0/0/0/29peak-input-data-rate,HundredGigE0/0/0/29peak-input-packet-rate,HundredGigE0/0/0/29peak-output-data-rate,HundredGigE0/0/0/29peak-output-packet-rate,HundredGigE0/0/0/3bandwidth,HundredGigE0/0/0/3input-data-rate,HundredGigE0/0/0/3input-load,HundredGigE0/0/0/3input-packet-rate,HundredGigE0/0/0/3load-interval,HundredGigE0/0/0/3output-data-rate,HundredGigE0/0/0/3output-load,HundredGigE0/0/0/3output-packet-rate,HundredGigE0/0/0/3peak-input-data-rate,HundredGigE0/0/0/3peak-input-packet-rate,HundredGigE0/0/0/3peak-output-data-rate,HundredGigE0/0/0/3peak-output-packet-rate,HundredGigE0/0/0/30bandwidth,HundredGigE0/0/0/30input-data-rate,HundredGigE0/0/0/30input-load,HundredGigE0/0/0/30input-packet-rate,HundredGigE0/0/0/30load-interval,HundredGigE0/0/0/30output-data-rate,HundredGigE0/0/0/30output-load,HundredGigE0/0/0/30output-packet-rate,HundredGigE0/0/0/30peak-input-data-rate,HundredGigE0/0/0/30peak-input-packet-rate,HundredGigE0/0/0/30peak-output-data-rate,HundredGigE0/0/0/30peak-output-packet-rate,HundredGigE0/0/0/31bandwidth,HundredGigE0/0/0/31input-data-rate,HundredGigE0/0/0/31input-load,HundredGigE0/0/0/31input-packet-rate,HundredGigE0/0/0/31load-interval,HundredGigE0/0/0/31output-data-rate,HundredGigE0/0/0/31output-load,HundredGigE0/0/0/31output-packet-rate,HundredGigE0/0/0/31peak-input-data-rate,HundredGigE0/0/0/31peak-input-packet-rate,HundredGigE0/0/0/31peak-output-data-rate,HundredGigE0/0/0/31peak-output-packet-rate,HundredGigE0/0/0/4bandwidth,HundredGigE0/0/0/4input-data-rate,HundredGigE0/0/0/4input-load,HundredGigE0/0/0/4input-packet-rate,HundredGigE0/0/0/4load-interval,HundredGigE0/0/0/4output-data-rate,HundredGigE0/0/0/4output-load,HundredGigE0/0/0/4output-packet-rate,HundredGigE0/0/0/4peak-input-data-rate,HundredGigE0/0/0/4peak-input-packet-rate,HundredGigE0/0/0/4peak-output-data-rate,HundredGigE0/0/0/4peak-output-packet-rate,HundredGigE0/0/0/5bandwidth,HundredGigE0/0/0/5input-data-rate,HundredGigE0/0/0/5input-load,HundredGigE0/0/0/5input-packet-rate,HundredGigE0/0/0/5load-interval,HundredGigE0/0/0/5output-data-rate,HundredGigE0/0/0/5output-load,HundredGigE0/0/0/5output-packet-rate,HundredGigE0/0/0/5peak-input-data-rate,HundredGigE0/0/0/5peak-input-packet-rate,HundredGigE0/0/0/5peak-output-data-rate,HundredGigE0/0/0/5peak-output-packet-rate,HundredGigE0/0/0/6bandwidth,HundredGigE0/0/0/6input-data-rate,HundredGigE0/0/0/6input-load,HundredGigE0/0/0/6input-packet-rate,HundredGigE0/0/0/6load-interval,HundredGigE0/0/0/6output-data-rate,HundredGigE0/0/0/6output-load,HundredGigE0/0/0/6output-packet-rate,HundredGigE0/0/0/6peak-input-data-rate,HundredGigE0/0/0/6peak-input-packet-rate,HundredGigE0/0/0/6peak-output-data-rate,HundredGigE0/0/0/6peak-output-packet-rate,HundredGigE0/0/0/7bandwidth,HundredGigE0/0/0/7input-data-rate,HundredGigE0/0/0/7input-load,HundredGigE0/0/0/7input-packet-rate,HundredGigE0/0/0/7load-interval,HundredGigE0/0/0/7output-data-rate,HundredGigE0/0/0/7output-load,HundredGigE0/0/0/7output-packet-rate,HundredGigE0/0/0/7peak-input-data-rate,HundredGigE0/0/0/7peak-input-packet-rate,HundredGigE0/0/0/7peak-output-data-rate,HundredGigE0/0/0/7peak-output-packet-rate,HundredGigE0/0/0/8bandwidth,HundredGigE0/0/0/8input-data-rate,HundredGigE0/0/0/8input-load,HundredGigE0/0/0/8input-packet-rate,HundredGigE0/0/0/8load-interval,HundredGigE0/0/0/8output-data-rate,HundredGigE0/0/0/8output-load,HundredGigE0/0/0/8output-packet-rate,HundredGigE0/0/0/8peak-input-data-rate,HundredGigE0/0/0/8peak-input-packet-rate,HundredGigE0/0/0/8peak-output-data-rate,HundredGigE0/0/0/8peak-output-packet-rate,HundredGigE0/0/0/9bandwidth,HundredGigE0/0/0/9input-data-rate,HundredGigE0/0/0/9input-load,HundredGigE0/0/0/9input-packet-rate,HundredGigE0/0/0/9load-interval,HundredGigE0/0/0/9output-data-rate,HundredGigE0/0/0/9output-load,HundredGigE0/0/0/9output-packet-rate,HundredGigE0/0/0/9peak-input-data-rate,HundredGigE0/0/0/9peak-input-packet-rate,HundredGigE0/0/0/9peak-output-data-rate,HundredGigE0/0/0/9peak-output-packet-rate,HundredGigE0/0/0/0output-queue-drops,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/1output-queue-drops,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/10output-queue-drops,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/11output-queue-drops,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/12output-queue-drops,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/13output-queue-drops,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/14output-queue-drops,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/15output-queue-drops,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/16output-queue-drops,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/17output-queue-drops,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/18output-queue-drops,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/19output-queue-drops,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/19packets-sent,HundredGigE0/0/0/2output-queue-drops,HundredGigE0/0/0/2packets-received,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/20output-queue-drops,HundredGigE0/0/0/20packets-received,HundredGigE0/0/0/20packets-sent,HundredGigE0/0/0/21output-queue-drops,HundredGigE0/0/0/21packets-received,HundredGigE0/0/0/21packets-sent,HundredGigE0/0/0/22output-queue-drops,HundredGigE0/0/0/22packets-received,HundredGigE0/0/0/22packets-sent,HundredGigE0/0/0/23output-queue-drops,HundredGigE0/0/0/23packets-received,HundredGigE0/0/0/23packets-sent,HundredGigE0/0/0/24output-queue-drops,HundredGigE0/0/0/24packets-received,HundredGigE0/0/0/24packets-sent,HundredGigE0/0/0/25output-queue-drops,HundredGigE0/0/0/25packets-received,HundredGigE0/0/0/25packets-sent,HundredGigE0/0/0/26output-queue-drops,HundredGigE0/0/0/26packets-received,HundredGigE0/0/0/26packets-sent,HundredGigE0/0/0/27output-queue-drops,HundredGigE0/0/0/27packets-received,HundredGigE0/0/0/27packets-sent,HundredGigE0/0/0/28output-queue-drops,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/29output-queue-drops,HundredGigE0/0/0/29packets-received,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/3output-queue-drops,HundredGigE0/0/0/3packets-received,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/30output-queue-drops,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/31output-queue-drops,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/4output-queue-drops,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/5output-queue-drops,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/6output-queue-drops,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/7output-queue-drops,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/8output-queue-drops,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/9output-queue-drops,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/9packets-sent,active-routes-count,as,backup-routes-count,deleted-routes-count,paths-count,protocol-route-memory,routes-counts,global__established-neighbors-count-total,global__neighbors-count-total,global__nexthop-count,global__restart-count,performance-statistics__global__configuration-items-processed,performance-statistics__global__ipv4rib-server__rib-connection-up-count,performance-statistics__vrf__inbound-update-messages,vrf__neighbors-count,vrf__network-count,vrf__path-count,vrf__update-messages-received
0,1504285743.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,26389018.0,67,513960,0,34219706.0,87,1192387.0,0,0,0,0,100000000,25870178.0,65,521290,0,24613662.0,62,940400,0,0,0,0,100000000,7741361.0,19,168786,0,8862026.0,22,279994,0,0,0,0,100000000,12196450.0,31,278007,0,7320862.0,18,227879,0,0,0,0,100000000,27937652.0,71,466507,0,28709664.0,73,1081347.0,0,0,0,0,100000000,22208622.0,56,405746,0,55343804.0,141,1819301.0,0,0,0,0,100000000,10182158.0,25,246236,0,20854351.0,53,819972,0,0,0,0,100000000,21572833.0,55,349144,0,40294064.0,102,1335042.0,0,0,0,0,100000000,15792037.0,40,376874,0,20004386.0,51,654609,0,0,0,0,100000000,17972758.0,45,394995,0,20795000.0,53,757281,0,0,0,0,100000000,28972562.0,73,541520,0,13431152.0,34,462862,0,0,0,0,100000000,26141208.0,66,501357,0,20843094.0,53,756781,0,0,0,0,100000000,11240297.0,28,314146,0,23378743.0,59,792459,0,0,0,0,100000000,19585040.0,49,367966,0,8575549.0,21,292655,0,0,0,0,100000000,17079721.0,43,378675,0,16699036.0,42,518687,0,0,0,0,100000000,33201360.0,84,601549,0,12514054.0,31,471756,0,0,0,0,100000000,25201166.0,64,513156,0,6111113.0,15,219951,0,0,0,0,100000000,30036500.0,76,498065,0,30667776.0,78,1077613.0,0,0,0,0,100000000,31447359.0,80,645764,0,32318916.0,82,1108725.0,0,0,0,0,100000000,40184020.0,102,737936,0,34350127.0,87,1215021.0,0,0,0,0,100000000,14121383.0,36,298014,0,30363334.0,77,1208024.0,0,0,0,0,100000000,22147268.0,56,448476,0,18307325.0,46,567194,0,0,0,0,100000000,28035860.0,71,689387,0,11593104.0,29,412533,0,0,0,0,100000000,32077959.0,81,630434,0,34233614.0,87,1157723.0,0,0,0,0,100000000,31371446.0,79,559218,0,4843432.0,12,222809,0,0,0,0,100000000,21038741.0,53,404510,0,11576845.0,29,373623,0,0,0,0,100000000,20264460.0,51,413127,0,35338952.0,90,1154181.0,0,0,0,0,100000000,20249282.0,51,400321,0,25344401.0,64,802248,0,0,0,0,100000000,14725924.0,37,377600,0,26362710.0,67,916897,0,0,0,0,100000000,20197107.0,51,559149,0,19626270.0,50,655455,0,0,0,0,100000000,8449178.0,21,168426,0,7111709.0,18,252649,0,0,0,0,100000000,11830074.0,30,239258,0,10559807.0,26,316925,0,0,0,0,0,318987142039.0,498389751358.0,0,313257294778.0,351646859626.0,0,79799238778.0,380238061707.0,0,79235708812.0,253925249329.0,0,207235815402.0,404699130535.0,0,205880765477.0,382094839876.0,0,216297334863.0,511817281187.0,0,205782205257.0,413318269124.0,0,245206636477.0,435450184643.0,0,381417583905.0,309596568931.0,0,278046718607.0,370501230862.0,0,295279675472.0,411257407491.0,0,324873728628.0,359005524152.0,0,288254151649.0,314362986091.0,0,245237448342.0,389175092952.0,0,256924515119.0,306160327787.0,0,245604150178.0,330357249008.0,0,317453225995.0,759931179741.0,0,387790542424.0,622489456221.0,0,325490256531.0,695295137999.0,0,331100476447.0,686844760910.0,0,273435966319.0,519418788966.0,0,311138477475.0,332671147715.0,0,284236408323.0,432428218004.0,0,292112121642.0,537182808824.0,0,391065842567.0,438992911193.0,0,252108856622.0,430856841929.0,0,200410985300.0,439823990339.0,0,215380876219.0,365628830176.0,0,328762360784.0,497805865738.0,0,1582814782460.0,350110879623.0,0,1481997481590.0,312144860289.0,171,65011,0,0,1092,144192,171,64,64,231,2,8,1,83816,64,389,8649,83816
