,time,0/RP0/CPU0acl-in-rpf-packets,0/RP0/CPU0checksum-error-packets,0/RP0/CPU0df-unreachable-packets,0/RP0/CPU0discard-packets,0/RP0/CPU0encapsulation-failure-packets,0/RP0/CPU0fragmenation-consumed-packets,0/RP0/CPU0fragmenation-failure-packets,0/RP0/CPU0gre-error-drop,0/RP0/CPU0gre-lookup-failed-drop,0/RP0/CPU0incomplete-adjacency-packets,0/RP0/CPU0lisp-decap-error-drops,0/RP0/CPU0lisp-encap-error-drops,0/RP0/CPU0lisp-punt-drops,0/RP0/CPU0mpls-disabled-interface,0/RP0/CPU0multi-label-drops,0/RP0/CPU0no-route-packets,0/RP0/CPU0null-packets,0/RP0/CPU0punt-unreachable-packets,0/RP0/CPU0rp-destination-drop-packets,0/RP0/CPU0rpf-check-failure-packets,0/RP0/CPU0total-number-of-drop-packets,0/RP0/CPU0unresolved-prefix-packets,0/RP0/CPU0unsupported-feature-packets,HundredGigE0/0/0/0peak-output-data-rate,HundredGigE0/0/0/0peak-output-packet-rate,HundredGigE0/0/0/1peak-output-data-rate,HundredGigE0/0/0/1peak-output-packet-rate,HundredGigE0/0/0/10peak-output-data-rate,HundredGigE0/0/0/10peak-output-packet-rate,HundredGigE0/0/0/11peak-output-data-rate,HundredGigE0/0/0/11peak-output-packet-rate,HundredGigE0/0/0/12peak-output-data-rate,HundredGigE0/0/0/12peak-output-packet-rate,HundredGigE0/0/0/13peak-output-data-rate,HundredGigE0/0/0/13peak-output-packet-rate,HundredGigE0/0/0/14peak-output-data-rate,HundredGigE0/0/0/14peak-output-packet-rate,HundredGigE0/0/0/15peak-output-data-rate,HundredGigE0/0/0/15peak-output-packet-rate,HundredGigE0/0/0/16peak-output-data-rate,HundredGigE0/0/0/16peak-output-packet-rate,HundredGigE0/0/0/17peak-output-data-rate,HundredGigE0/0/0/17peak-output-packet-rate,HundredGigE0/0/0/18peak-output-data-rate,HundredGigE0/0/0/18peak-output-packet-rate,HundredGigE0/0/0/19peak-output-data-rate,HundredGigE0/0/0/19peak-output-packet-rate,HundredGigE0/0/0/2peak-output-data-rate,HundredGigE0/0/0/2peak-output-packet-rate,HundredGigE0/0/0/20peak-output-data-rate,HundredGigE0/0/0/20peak-output-packet-rate,HundredGigE0/0/0/21peak-output-data-rate,HundredGigE0/0/0/21peak-output-packet-rate,HundredGigE0/0/0/22peak-output-data-rate,HundredGigE0/0/0/22peak-output-packet-rate,HundredGigE0/0/0/23peak-output-data-rate,HundredGigE0/0/0/23peak-output-packet-rate,HundredGigE0/0/0/24peak-output-data-rate,HundredGigE0/0/0/24peak-output-packet-rate,HundredGigE0/0/0/25peak-output-data-rate,HundredGigE0/0/0/25peak-output-packet-rate,HundredGigE0/0/0/26peak-output-data-rate,HundredGigE0/0/0/26peak-output-packet-rate,HundredGigE0/0/0/27peak-output-data-rate,HundredGigE0/0/0/27peak-output-packet-rate,HundredGigE0/0/0/28peak-output-data-rate,HundredGigE0/0/0/28peak-output-packet-rate,HundredGigE0/0/0/29peak-output-data-rate,HundredGigE0/0/0/29peak-output-packet-rate,HundredGigE0/0/0/3peak-output-data-rate,HundredGigE0/0/0/3peak-output-packet-rate,HundredGigE0/0/0/30peak-output-data-rate,HundredGigE0/0/0/30peak-output-packet-rate,HundredGigE0/0/0/31peak-output-data-rate,HundredGigE0/0/0/31peak-output-packet-rate,HundredGigE0/0/0/4peak-output-data-rate,HundredGigE0/0/0/4peak-output-packet-rate,HundredGigE0/0/0/5peak-output-data-rate,HundredGigE0/0/0/5peak-output-packet-rate,HundredGigE0/0/0/6peak-output-data-rate,HundredGigE0/0/0/6peak-output-packet-rate,HundredGigE0/0/0/7peak-output-data-rate,HundredGigE0/0/0/7peak-output-packet-rate,HundredGigE0/0/0/8peak-output-data-rate,HundredGigE0/0/0/8peak-output-packet-rate,HundredGigE0/0/0/9peak-output-data-rate,HundredGigE0/0/0/9peak-output-packet-rate,HundredGigE0/0/0/0bytes-received,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/0carrier-transitions,HundredGigE0/0/0/0crc-errors,HundredGigE0/0/0/0input-drops,HundredGigE0/0/0/0input-errors,HundredGigE0/0/0/0input-ignored-packets,HundredGigE0/0/0/0input-queue-drops,HundredGigE0/0/0/0output-buffer-failures,HundredGigE0/0/0/0output-drops,HundredGigE0/0/0/0output-errors,HundredGigE0/0/0/0output-queue-drops,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/1carrier-transitions,HundredGigE0/0/0/1crc-errors,HundredGigE0/0/0/1input-drops,HundredGigE0/0/0/1input-errors,HundredGigE0/0/0/1input-ignored-packets,HundredGigE0/0/0/1input-queue-drops,HundredGigE0/0/0/1output-buffer-failures,HundredGigE0/0/0/1output-drops,HundredGigE0/0/0/1output-errors,HundredGigE0/0/0/1output-queue-drops,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/10carrier-transitions,HundredGigE0/0/0/10crc-errors,HundredGigE0/0/0/10input-drops,HundredGigE0/0/0/10input-errors,HundredGigE0/0/0/10input-ignored-packets,HundredGigE0/0/0/10input-queue-drops,HundredGigE0/0/0/10output-buffer-failures,HundredGigE0/0/0/10output-drops,HundredGigE0/0/0/10output-errors,HundredGigE0/0/0/10output-queue-drops,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/11carrier-transitions,HundredGigE0/0/0/11crc-errors,HundredGigE0/0/0/11input-drops,HundredGigE0/0/0/11input-errors,HundredGigE0/0/0/11input-ignored-packets,HundredGigE0/0/0/11input-queue-drops,HundredGigE0/0/0/11output-buffer-failures,HundredGigE0/0/0/11output-drops,HundredGigE0/0/0/11output-errors,HundredGigE0/0/0/11output-queue-drops,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/12carrier-transitions,HundredGigE0/0/0/12crc-errors,HundredGigE0/0/0/12input-drops,HundredGigE0/0/0/12input-errors,HundredGigE0/0/0/12input-ignored-packets,HundredGigE0/0/0/12input-queue-drops,HundredGigE0/0/0/12output-buffer-failures,HundredGigE0/0/0/12output-drops,HundredGigE0/0/0/12output-errors,HundredGigE0/0/0/12output-queue-drops,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/13carrier-transitions,HundredGigE0/0/0/13crc-errors,HundredGigE0/0/0/13input-drops,HundredGigE0/0/0/13input-errors,HundredGigE0/0/0/13input-ignored-packets,HundredGigE0/0/0/13input-queue-drops,HundredGigE0/0/0/13output-buffer-failures,HundredGigE0/0/0/13output-drops,HundredGigE0/0/0/13output-errors,HundredGigE0/0/0/13output-queue-drops,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/14carrier-transitions,HundredGigE0/0/0/14crc-errors,HundredGigE0/0/0/14input-drops,HundredGigE0/0/0/14input-errors,HundredGigE0/0/0/14input-ignored-packets,HundredGigE0/0/0/14input-queue-drops,HundredGigE0/0/0/14output-buffer-failures,HundredGigE0/0/0/14output-drops,HundredGigE0/0/0/14output-errors,HundredGigE0/0/0/14output-queue-drops,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/15carrier-transitions,HundredGigE0/0/0/15crc-errors,HundredGigE0/0/0/15input-drops,HundredGigE0/0/0/15input-errors,HundredGigE0/0/0/15input-ignored-packets,HundredGigE0/0/0/15input-queue-drops,HundredGigE0/0/0/15output-buffer-failures,HundredGigE0/0/0/15output-drops,HundredGigE0/0/0/15output-errors,HundredGigE0/0/0/15output-queue-drops,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/16carrier-transitions,HundredGigE0/0/0/16crc-errors,HundredGigE0/0/0/16input-drops,HundredGigE0/0/0/16input-errors,HundredGigE0/0/0/16input-ignored-packets,HundredGigE0/0/0/16input-queue-drops,HundredGigE0/0/0/16output-buffer-failures,HundredGigE0/0/0/16output-drops,HundredGigE0/0/0/16output-errors,HundredGigE0/0/0/16output-queue-drops,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/17carrier-transitions,HundredGigE0/0/0/17crc-errors,HundredGigE0/0/0/17input-drops,HundredGigE0/0/0/17input-errors,HundredGigE0/0/0/17input-ignored-packets,HundredGigE0/0/0/17input-queue-drops,HundredGigE0/0/0/17output-buffer-failures,HundredGigE0/0/0/17output-drops,HundredGigE0/0/0/17output-errors,HundredGigE0/0/0/17output-queue-drops,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/18bytes-sent,HundredGigE0/0/0/18carrier-transitions,HundredGigE0/0/0/18crc-errors,HundredGigE0/0/0/18input-drops,HundredGigE0/0/0/18input-errors,HundredGigE0/0/0/18input-ignored-packets,HundredGigE0/0/0/18input-queue-drops,HundredGigE0/0/0/18output-buffer-failures,HundredGigE0/0/0/18output-drops,HundredGigE0/0/0/18output-errors,HundredGigE0/0/0/18output-queue-drops,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/19carrier-transitions,HundredGigE0/0/0/19crc-errors,HundredGigE0/0/0/19input-drops,HundredGigE0/0/0/19input-errors,HundredGigE0/0/0/19input-ignored-packets,HundredGigE0/0/0/19input-queue-drops,HundredGigE0/0/0/19output-buffer-failures,HundredGigE0/0/0/19output-drops,HundredGigE0/0/0/19output-errors,HundredGigE0/0/0/19output-queue-drops,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/19packets-sent,HundredGigE0/0/0/2bytes-received,HundredGigE0/0/0/2bytes-sent,HundredGigE0/0/0/2carrier-transitions,HundredGigE0/0/0/2crc-errors,HundredGigE0/0/0/2input-drops,HundredGigE0/0/0/2input-errors,HundredGigE0/0/0/2input-ignored-packets,HundredGigE0/0/0/2input-queue-drops,HundredGigE0/0/0/2output-buffer-failures,HundredGigE0/0/0/2output-drops,HundredGigE0/0/0/2output-errors,HundredGigE0/0/0/2output-queue-drops,HundredGigE0/0/0/2packets-received,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/20bytes-received,HundredGigE0/0/0/20bytes-sent,HundredGigE0/0/0/20carrier-transitions,HundredGigE0/0/0/20crc-errors,HundredGigE0/0/0/20input-drops,HundredGigE0/0/0/20input-errors,HundredGigE0/0/0/20input-ignored-packets,HundredGigE0/0/0/20input-queue-drops,HundredGigE0/0/0/20output-buffer-failures,HundredGigE0/0/0/20output-drops,HundredGigE0/0/0/20output-errors,HundredGigE0/0/0/20output-queue-drops,HundredGigE0/0/0/20packets-received,HundredGigE0/0/0/20packets-sent,HundredGigE0/0/0/21bytes-received,HundredGigE0/0/0/21bytes-sent,HundredGigE0/0/0/21carrier-transitions,HundredGigE0/0/0/21crc-errors,HundredGigE0/0/0/21input-drops,HundredGigE0/0/0/21input-errors,HundredGigE0/0/0/21input-ignored-packets,HundredGigE0/0/0/21input-queue-drops,HundredGigE0/0/0/21output-buffer-failures,HundredGigE0/0/0/21output-drops,HundredGigE0/0/0/21output-errors,HundredGigE0/0/0/21output-queue-drops,HundredGigE0/0/0/21packets-received,HundredGigE0/0/0/21packets-sent,HundredGigE0/0/0/22bytes-received,HundredGigE0/0/0/22bytes-sent,HundredGigE0/0/0/22carrier-transitions,HundredGigE0/0/0/22crc-errors,HundredGigE0/0/0/22input-drops,HundredGigE0/0/0/22input-errors,HundredGigE0/0/0/22input-ignored-packets,HundredGigE0/0/0/22input-queue-drops,HundredGigE0/0/0/22output-buffer-failures,HundredGigE0/0/0/22output-drops,HundredGigE0/0/0/22output-errors,HundredGigE0/0/0/22output-queue-drops,HundredGigE0/0/0/22packets-received,HundredGigE0/0/0/22packets-sent,HundredGigE0/0/0/23bytes-received,HundredGigE0/0/0/23bytes-sent,HundredGigE0/0/0/23carrier-transitions,HundredGigE0/0/0/23crc-errors,HundredGigE0/0/0/23input-drops,HundredGigE0/0/0/23input-errors,HundredGigE0/0/0/23input-ignored-packets,HundredGigE0/0/0/23input-queue-drops,HundredGigE0/0/0/23output-buffer-failures,HundredGigE0/0/0/23output-drops,HundredGigE0/0/0/23output-errors,HundredGigE0/0/0/23output-queue-drops,HundredGigE0/0/0/23packets-received,HundredGigE0/0/0/23packets-sent,HundredGigE0/0/0/24bytes-received,HundredGigE0/0/0/24bytes-sent,HundredGigE0/0/0/24carrier-transitions,HundredGigE0/0/0/24crc-errors,HundredGigE0/0/0/24input-drops,HundredGigE0/0/0/24input-errors,HundredGigE0/0/0/24input-ignored-packets,HundredGigE0/0/0/24input-queue-drops,HundredGigE0/0/0/24output-buffer-failures,HundredGigE0/0/0/24output-drops,HundredGigE0/0/0/24output-errors,HundredGigE0/0/0/24output-queue-drops,HundredGigE0/0/0/24packets-received,HundredGigE0/0/0/24packets-sent,HundredGigE0/0/0/25bytes-received,HundredGigE0/0/0/25bytes-sent,HundredGigE0/0/0/25carrier-transitions,HundredGigE0/0/0/25crc-errors,HundredGigE0/0/0/25input-drops,HundredGigE0/0/0/25input-errors,HundredGigE0/0/0/25input-ignored-packets,HundredGigE0/0/0/25input-queue-drops,HundredGigE0/0/0/25output-buffer-failures,HundredGigE0/0/0/25output-drops,HundredGigE0/0/0/25output-errors,HundredGigE0/0/0/25output-queue-drops,HundredGigE0/0/0/25packets-received,HundredGigE0/0/0/25packets-sent,HundredGigE0/0/0/26bytes-received,HundredGigE0/0/0/26bytes-sent,HundredGigE0/0/0/26carrier-transitions,HundredGigE0/0/0/26crc-errors,HundredGigE0/0/0/26input-drops,HundredGigE0/0/0/26input-errors,HundredGigE0/0/0/26input-ignored-packets,HundredGigE0/0/0/26input-queue-drops,HundredGigE0/0/0/26output-buffer-failures,HundredGigE0/0/0/26output-drops,HundredGigE0/0/0/26output-errors,HundredGigE0/0/0/26output-queue-drops,HundredGigE0/0/0/26packets-received,HundredGigE0/0/0/26packets-sent,HundredGigE0/0/0/27bytes-received,HundredGigE0/0/0/27bytes-sent,HundredGigE0/0/0/27carrier-transitions,HundredGigE0/0/0/27crc-errors,HundredGigE0/0/0/27input-drops,HundredGigE0/0/0/27input-errors,HundredGigE0/0/0/27input-ignored-packets,HundredGigE0/0/0/27input-queue-drops,HundredGigE0/0/0/27output-buffer-failures,HundredGigE0/0/0/27output-drops,HundredGigE0/0/0/27output-errors,HundredGigE0/0/0/27output-queue-drops,HundredGigE0/0/0/27packets-received,HundredGigE0/0/0/27packets-sent,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/28carrier-transitions,HundredGigE0/0/0/28crc-errors,HundredGigE0/0/0/28input-drops,HundredGigE0/0/0/28input-errors,HundredGigE0/0/0/28input-ignored-packets,HundredGigE0/0/0/28input-queue-drops,HundredGigE0/0/0/28output-buffer-failures,HundredGigE0/0/0/28output-drops,HundredGigE0/0/0/28output-errors,HundredGigE0/0/0/28output-queue-drops,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/29bytes-received,HundredGigE0/0/0/29bytes-sent,HundredGigE0/0/0/29carrier-transitions,HundredGigE0/0/0/29crc-errors,HundredGigE0/0/0/29input-drops,HundredGigE0/0/0/29input-errors,HundredGigE0/0/0/29input-ignored-packets,HundredGigE0/0/0/29input-queue-drops,HundredGigE0/0/0/29output-buffer-failures,HundredGigE0/0/0/29output-drops,HundredGigE0/0/0/29output-errors,HundredGigE0/0/0/29output-queue-drops,HundredGigE0/0/0/29packets-received,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/3bytes-received,HundredGigE0/0/0/3bytes-sent,HundredGigE0/0/0/3carrier-transitions,HundredGigE0/0/0/3crc-errors,HundredGigE0/0/0/3input-drops,HundredGigE0/0/0/3input-errors,HundredGigE0/0/0/3input-ignored-packets,HundredGigE0/0/0/3input-queue-drops,HundredGigE0/0/0/3output-buffer-failures,HundredGigE0/0/0/3output-drops,HundredGigE0/0/0/3output-errors,HundredGigE0/0/0/3output-queue-drops,HundredGigE0/0/0/3packets-received,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/30carrier-transitions,HundredGigE0/0/0/30crc-errors,HundredGigE0/0/0/30input-drops,HundredGigE0/0/0/30input-errors,HundredGigE0/0/0/30input-ignored-packets,HundredGigE0/0/0/30input-queue-drops,HundredGigE0/0/0/30output-buffer-failures,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/30output-errors,HundredGigE0/0/0/30output-queue-drops,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/31carrier-transitions,HundredGigE0/0/0/31crc-errors,HundredGigE0/0/0/31input-drops,HundredGigE0/0/0/31input-errors,HundredGigE0/0/0/31input-ignored-packets,HundredGigE0/0/0/31input-queue-drops,HundredGigE0/0/0/31output-buffer-failures,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/31output-errors,HundredGigE0/0/0/31output-queue-drops,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/4carrier-transitions,HundredGigE0/0/0/4crc-errors,HundredGigE0/0/0/4input-drops,HundredGigE0/0/0/4input-errors,HundredGigE0/0/0/4input-ignored-packets,HundredGigE0/0/0/4input-queue-drops,HundredGigE0/0/0/4output-buffer-failures,HundredGigE0/0/0/4output-drops,HundredGigE0/0/0/4output-errors,HundredGigE0/0/0/4output-queue-drops,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/5carrier-transitions,HundredGigE0/0/0/5crc-errors,HundredGigE0/0/0/5input-drops,HundredGigE0/0/0/5input-errors,HundredGigE0/0/0/5input-ignored-packets,HundredGigE0/0/0/5input-queue-drops,HundredGigE0/0/0/5output-buffer-failures,HundredGigE0/0/0/5output-drops,HundredGigE0/0/0/5output-errors,HundredGigE0/0/0/5output-queue-drops,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/6bytes-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/6carrier-transitions,HundredGigE0/0/0/6crc-errors,HundredGigE0/0/0/6input-drops,HundredGigE0/0/0/6input-errors,HundredGigE0/0/0/6input-ignored-packets,HundredGigE0/0/0/6input-queue-drops,HundredGigE0/0/0/6output-buffer-failures,HundredGigE0/0/0/6output-drops,HundredGigE0/0/0/6output-errors,HundredGigE0/0/0/6output-queue-drops,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/7carrier-transitions,HundredGigE0/0/0/7crc-errors,HundredGigE0/0/0/7input-drops,HundredGigE0/0/0/7input-errors,HundredGigE0/0/0/7input-ignored-packets,HundredGigE0/0/0/7input-queue-drops,HundredGigE0/0/0/7output-buffer-failures,HundredGigE0/0/0/7output-drops,HundredGigE0/0/0/7output-errors,HundredGigE0/0/0/7output-queue-drops,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/8carrier-transitions,HundredGigE0/0/0/8crc-errors,HundredGigE0/0/0/8input-drops,HundredGigE0/0/0/8input-errors,HundredGigE0/0/0/8input-ignored-packets,HundredGigE0/0/0/8input-queue-drops,HundredGigE0/0/0/8output-buffer-failures,HundredGigE0/0/0/8output-drops,HundredGigE0/0/0/8output-errors,HundredGigE0/0/0/8output-queue-drops,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/9carrier-transitions,HundredGigE0/0/0/9crc-errors,HundredGigE0/0/0/9input-drops,HundredGigE0/0/0/9input-errors,HundredGigE0/0/0/9input-ignored-packets,HundredGigE0/0/0/9input-queue-drops,HundredGigE0/0/0/9output-buffer-failures,HundredGigE0/0/0/9output-drops,HundredGigE0/0/0/9output-errors,HundredGigE0/0/0/9output-queue-drops,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/9packets-sent,active-routes-count,as,backup-routes-count,deleted-routes-count,paths-count,protocol-route-memory,routes-counts,global__established-neighbors-count-total,global__neighbors-count-total,global__nexthop-count,global__restart-count,performance-statistics__global__configuration-items-processed,performance-statistics__global__ipv4rib-server__rib-connection-up-count,performance-statistics__vrf__inbound-update-messages,vrf__neighbors-count,vrf__network-count,vrf__path-count,vrf__update-messages-received
0,1504285744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044845049610000.0,1154732559190000.0,0,0,0,0,0,0,0,14670,0,0,296742778457.0,400138335136.0,1059320973700000.0,849913214088000.0,0,0,0,0,0,0,0,15328,0,0,333004947955.0,298124948906.0,498209208844000.0,702728100624000.0,0,0,0,0,0,0,0,0,0,0,80997682178.0,303999203899.0,506706001428000.0,720290788060000.0,0,0,0,0,0,0,0,0,0,0,79846757224.0,338106536716.0,840682753700000.0,763268260392000.0,0,0,0,0,0,0,0,2905,0,0,232888985006.0,297819720914.0,473630751752000.0,954298597463000.0,0,0,0,0,0,0,0,0,0,0,143792305418.0,435936068148.0,774743723171000.0,754124203045000.0,0,0,0,0,0,0,0,0,0,0,233994603755.0,316877554559.0,636511666610000.0,665760827471000.0,0,0,0,0,0,0,0,0,0,0,227046317990.0,316932395678.0,770694227752000.0,1015763615110000.0,0,0,0,0,0,0,0,0,0,0,224711334536.0,393908542573.0,614797982339000.0,944714287434000.0,0,0,0,0,0,0,0,0,0,0,234301179237.0,334554406459.0,953888462396000.0,738246492870000.0,0,0,0,0,0,0,0,0,0,0,260157898807.0,250053181904.0,906010348070000.0,754116040643000.0,0,0,0,0,0,0,0,0,0,0,296924015787.0,325818770293.0,1043593909370000.0,852647100752000.0,0,0,0,0,0,0,0,60,0,0,312086368369.0,314991978577.0,713057096063000.0,754121443042000.0,0,0,0,0,0,0,0,0,0,0,213837568982.0,293674112726.0,877199586581000.0,674714808111000.0,0,0,0,0,0,0,0,0,0,0,250714244049.0,232710113577.0,908115230362000.0,952994618551000.0,0,0,0,0,0,0,0,0,0,0,311828656217.0,307312897832.0,836116957032000.0,792610687644000.0,0,0,0,0,0,0,0,0,0,0,276581371082.0,342969980048.0,806874586248000.0,788375708882000.0,0,0,0,0,0,0,0,0,0,0,270977547416.0,284463304069.0,790435263659000.0,565825738635000.0,0,0,0,0,0,0,0,0,0,0,225750379576.0,206719089857.0,797570220570000.0,738210704545000.0,0,0,0,0,0,0,0,0,0,0,302142327222.0,261457233345.0,749324006831000.0,691511221158000.0,0,0,0,0,0,0,0,293337,0,0,235073287970.0,274863127308.0,816663818357000.0,782732808332000.0,0,0,0,0,0,0,0,0,0,0,292831152537.0,297827098688.0,789135260084000.0,955729828463000.0,0,0,0,0,0,0,0,325683,0,0,215789666002.0,376354360505.0,1101312770410000.0,912300362359000.0,0,0,0,0,0,0,0,0,0,0,349460822849.0,341025759819.0,991179894639000.0,656537434405000.0,0,0,0,0,0,0,0,287094,0,0,265871293385.0,317266959818.0,960141059102000.0,771907935078000.0,0,0,0,0,0,0,0,323235,0,0,357161571842.0,263073837315.0,1010380421580000.0,905812767552000.0,0,0,0,0,0,0,0,214,0,0,297672122657.0,373119351728.0,781838860369000.0,909107467054000.0,0,0,0,0,0,0,0,0,0,0,288600078878.0,301691869336.0,827974742104000.0,906695217503000.0,0,0,0,0,0,0,0,0,0,0,293430271259.0,328971350655.0,1009832495980000.0,787118465545000.0,0,0,0,0,0,0,0,0,0,0,345916610861.0,293954737084.0,447868871031000.0,688444824946000.0,0,0,0,0,0,0,0,0,0,0,74216233668.0,284644052339.0,521764513859000.0,756640858097000.0,0,0,0,0,0,0,0,0,0,0,83187395269.0,355804171474.0,171,65013,0,0,1092,144192,171,64,64,231,2,5,1,83573,64,389,10721,83573
